station_id_6,time,PM25_Concentration_6,PM10_Concentration_6,NO2_Concentration_6,CO_Concentration_6,O3_Concentration_6,SO2_Concentration_6
4014.0,2014-05-02 03:00:00,23.0,43.0,33.0,1.6,23.0,6.0
4014.0,2014-05-02 04:00:00,22.0,41.0,31.0,1.6,16.0,6.0
4014.0,2014-05-02 05:00:00,26.0,34.0,30.0,1.6,18.0,6.0
4014.0,2014-05-02 06:00:00,32.0,45.0,35.0,1.6,15.0,6.0
4014.0,2014-05-02 07:00:00,35.0,45.0,29.0,1.6,26.0,6.0
4014.0,2014-05-02 08:00:00,31.0,43.0,25.0,1.6,30.0,6.0
4014.0,2014-05-02 09:00:00,26.0,45.0,23.0,1.6,34.0,6.0
4014.0,2014-05-02 10:00:00,23.0,37.0,18.0,1.5,50.0,7.0
4014.0,2014-05-02 11:00:00,21.0,33.0,18.0,1.5,66.0,8.0
4014.0,2014-05-02 12:00:00,17.0,33.0,19.0,1.5,66.0,8.0
4014.0,2014-05-02 13:00:00,18.0,40.0,19.0,1.5,84.0,9.0
4014.0,2014-05-02 14:00:00,15.0,27.0,12.0,1.4,109.0,7.0
4014.0,2014-05-02 15:00:00,16.0,34.0,14.0,1.4,119.0,7.0
4014.0,2014-05-02 16:00:00,16.0,34.0,14.0,1.4,119.0,7.0
4014.0,2014-05-02 17:00:00,22.0,47.0,21.0,1.5,135.0,8.0
4014.0,2014-05-02 18:00:00,20.0,49.0,26.0,1.4,127.0,8.0
4014.0,2014-05-02 19:00:00,20.0,58.0,57.0,1.5,82.0,9.0
4014.0,2014-05-02 20:00:00,23.0,61.0,56.0,1.5,65.0,10.0
4014.0,2014-05-02 21:00:00,31.0,65.0,52.0,1.6,61.0,11.0
4014.0,2014-05-02 22:00:00,33.0,64.0,49.0,1.6,63.0,10.0
4014.0,2014-05-02 23:00:00,35.0,71.0,52.0,1.6,53.0,9.0
4014.0,2014-05-03 00:00:00,34.0,63.0,47.0,1.6,52.0,9.0
4014.0,2014-05-03 01:00:00,33.0,58.0,19.0,1.2,49.0,11.0
4014.0,2014-05-03 02:00:00,34.0,54.0,30.0,5.3,34.0,10.0
4014.0,2014-05-03 03:00:00,37.0,61.0,27.0,3.4,42.0,8.0
4014.0,2014-05-03 04:00:00,36.0,58.0,24.0,1.5,50.0,82.0
4014.0,2014-05-03 05:00:00,39.0,53.0,26.0,1.5,58.0,156.0
4014.0,2014-05-03 06:00:00,41.0,63.0,33.0,1.6,40.0,6.0
4014.0,2014-05-03 07:00:00,44.0,74.0,36.0,1.6,35.0,6.0
4014.0,2014-05-03 08:00:00,43.0,82.0,35.0,1.6,56.0,6.0
4014.0,2014-05-03 09:00:00,30.0,41.0,29.0,1.5,78.0,6.0
4014.0,2014-05-03 10:00:00,20.0,37.5,23.0,1.3,113.0,8.0
4014.0,2014-05-03 11:00:00,21.0,34.0,22.0,1.3,141.0,10.0
4014.0,2014-05-03 12:00:00,20.0,46.0,21.0,1.3,153.0,10.0
4014.0,2014-05-03 13:00:00,28.0,46.0,22.0,1.3,153.0,10.0
4014.0,2014-05-03 14:00:00,21.0,60.0,21.0,1.3,147.0,9.0
4014.0,2014-05-03 15:00:00,18.0,62.0,30.0,1.3,120.0,11.0
4014.0,2014-05-03 16:00:00,17.0,62.0,30.0,1.3,121.0,11.0
4014.0,2014-05-03 17:00:00,21.0,62.0,20.0,1.4,131.0,10.0
4014.0,2014-05-03 18:00:00,25.0,73.0,26.0,1.4,128.0,10.0
4014.0,2014-05-03 19:00:00,30.0,85.0,26.0,1.4,115.0,9.0
4014.0,2014-05-03 20:00:00,34.0,78.0,18.0,1.4,110.0,8.0
4014.0,2014-05-03 21:00:00,35.0,64.0,18.0,1.4,102.0,8.0
4014.0,2014-05-03 22:00:00,31.0,59.0,16.0,1.3,100.0,8.0
4014.0,2014-05-03 23:00:00,32.0,65.0,21.0,1.4,89.0,9.0
4014.0,2014-05-04 00:00:00,32.0,62.0,17.0,1.4,95.0,8.0
4014.0,2014-05-04 01:00:00,31.0,53.0,12.0,1.3,95.0,176.0
4014.0,2014-05-04 02:00:00,30.0,43.0,9.0,2.1,167.0,8.0
4014.0,2014-05-04 03:00:00,29.0,45.0,16.0,2.5,152.0,7.0
4014.0,2014-05-04 04:00:00,27.0,41.0,15.0,1.3,5.0,7.0
4014.0,2014-05-04 05:00:00,29.0,55.0,14.0,1.3,4.0,9.0
4014.0,2014-05-04 06:00:00,28.0,54.0,14.0,1.3,4.0,8.0
4014.0,2014-05-04 07:00:00,29.0,56.0,19.0,1.3,4.0,9.0
4014.0,2014-05-04 08:00:00,27.0,50.0,21.0,1.3,4.0,9.0
4014.0,2014-05-04 09:00:00,28.0,57.0,24.0,1.0,49.0,8.0
4014.0,2014-05-04 10:00:00,29.0,63.0,24.0,0.5,90.0,8.0
4014.0,2014-05-04 11:00:00,32.0,73.0,27.0,0.6,87.0,7.0
4014.0,2014-05-04 12:00:00,38.0,62.0,26.0,0.6,91.0,8.0
4014.0,2014-05-04 13:00:00,32.0,42.0,22.0,0.6,95.0,7.0
4014.0,2014-05-04 14:00:00,34.0,39.0,21.0,0.6,94.0,7.0
4014.0,2014-05-04 15:00:00,36.0,50.0,25.0,0.7,93.0,7.0
4014.0,2014-05-04 16:00:00,30.0,45.0,27.0,0.6,91.0,7.0
4014.0,2014-05-04 17:00:00,42.0,60.0,41.0,0.7,74.0,8.0
4014.0,2014-05-04 18:00:00,48.0,66.0,49.0,0.7,60.0,8.0
4014.0,2014-05-04 19:00:00,49.0,66.0,52.0,0.7,54.0,9.0
4014.0,2014-05-04 20:00:00,48.0,64.0,44.0,0.8,47.0,8.0
4014.0,2014-05-04 21:00:00,50.0,65.0,43.0,0.8,44.0,8.0
4014.0,2014-05-04 22:00:00,52.0,64.0,39.0,0.8,43.0,9.0
4014.0,2014-05-04 23:00:00,49.0,67.0,37.0,0.7,42.0,10.0
4014.0,2014-05-05 00:00:00,55.0,69.0,34.0,0.7,38.0,8.0
4014.0,2014-05-05 01:00:00,65.0,58.0,18.0,0.5,32.0,8.0
4014.0,2014-05-05 02:00:00,36.0,47.0,28.0,4.7,24.0,7.0
4014.0,2014-05-05 03:00:00,3.0,34.0,14.0,9.5,39.3,7.0
4014.0,2014-05-05 04:00:00,3.0,21.0,15.0,0.7,54.7,80.0
4014.0,2014-05-05 05:00:00,8.0,8.0,29.0,0.8,70.0,153.0
4014.0,2014-05-05 06:00:00,6.0,7.0,19.0,0.8,73.0,6.0
4014.0,2014-05-05 07:00:00,5.0,14.0,19.0,0.7,64.0,6.0
4014.0,2014-05-05 08:00:00,7.0,7.0,20.0,0.7,71.0,6.0
4014.0,2014-05-05 09:00:00,7.0,16.0,22.0,0.7,73.0,6.0
4014.0,2014-05-05 10:00:00,7.0,14.0,22.0,0.7,89.0,10.0
4014.0,2014-05-05 11:00:00,9.0,22.0,20.0,0.7,103.0,9.0
4014.0,2014-05-05 12:00:00,12.0,34.0,21.0,0.7,98.0,10.0
4014.0,2014-05-05 13:00:00,16.0,32.0,22.0,0.7,86.0,8.0
4014.0,2014-05-05 14:00:00,14.0,32.0,23.0,0.7,86.0,9.0
4014.0,2014-05-05 15:00:00,20.0,40.0,23.0,0.7,75.0,8.0
4014.0,2014-05-05 16:00:00,23.0,44.0,32.0,0.7,64.0,7.0
4014.0,2014-05-05 17:00:00,23.0,31.0,38.0,0.7,57.0,7.0
4014.0,2014-05-05 18:00:00,20.0,26.0,35.0,0.7,53.0,6.0
4014.0,2014-05-05 19:00:00,16.0,18.0,34.0,0.7,52.0,7.0
4014.0,2014-05-05 20:00:00,20.0,22.0,42.0,0.7,39.0,7.0
4014.0,2014-05-05 21:00:00,22.0,32.0,39.0,0.8,37.0,8.0
4014.0,2014-05-05 22:00:00,12.0,15.0,27.0,0.7,48.0,7.0
4014.0,2014-05-05 23:00:00,15.0,24.0,27.0,0.7,42.0,7.0
4014.0,2014-05-06 00:00:00,16.0,25.0,27.0,0.7,38.0,8.0
4014.0,2014-05-06 01:00:00,13.0,19.0,20.0,0.6,48.0,7.0
4014.0,2014-05-06 02:00:00,12.0,13.0,17.0,0.6,49.0,7.0
4014.0,2014-05-06 03:00:00,13.0,13.0,17.0,0.6,47.0,7.0
4014.0,2014-05-06 04:00:00,11.0,15.0,16.0,0.6,46.0,9.0
4014.0,2014-05-06 05:00:00,12.0,15.0,16.0,0.6,43.0,10.0
4014.0,2014-05-06 06:00:00,15.0,17.0,22.0,0.7,34.0,11.0
4014.0,2014-05-06 07:00:00,10.0,12.0,19.0,0.6,39.0,11.0
4014.0,2014-05-06 08:00:00,10.0,16.0,24.0,0.7,38.0,11.0
4014.0,2014-05-06 09:00:00,13.0,20.0,27.0,0.7,35.0,9.0
4014.0,2014-05-06 10:00:00,17.0,26.0,33.0,0.8,36.0,8.0
4014.0,2014-05-06 11:00:00,18.0,27.0,36.0,0.8,36.0,8.0
4014.0,2014-05-06 12:00:00,23.0,32.0,35.0,0.8,44.0,8.0
4014.0,2014-05-06 13:00:00,27.0,29.0,31.0,0.7,64.0,9.0
4014.0,2014-05-06 14:00:00,37.0,43.0,39.0,0.8,66.0,9.0
4014.0,2014-05-06 15:00:00,40.0,52.0,46.0,0.8,61.0,10.0
4014.0,2014-05-06 17:00:00,33.0,42.0,41.0,0.8,61.0,8.0
4014.0,2014-05-06 18:00:00,35.0,54.0,49.0,0.8,45.0,10.0
4014.0,2014-05-06 19:00:00,40.0,54.0,56.0,0.9,34.0,10.0
4014.0,2014-05-06 20:00:00,47.0,65.0,74.0,1.0,21.0,9.0
4014.0,2014-05-06 21:00:00,47.0,65.0,76.0,1.0,13.0,10.0
4014.0,2014-05-06 22:00:00,41.0,53.0,65.0,1.0,16.0,8.0
4014.0,2014-05-06 23:00:00,48.0,54.0,60.0,1.0,16.0,9.0
4014.0,2014-05-07 00:00:00,39.0,43.0,46.0,0.9,30.0,10.0
4014.0,2014-05-07 01:00:00,19.0,31.0,12.0,0.5,61.0,9.0
4014.0,2014-05-07 02:00:00,18.0,19.0,18.0,4.4,36.0,9.0
4014.0,2014-05-07 03:00:00,17.0,17.0,18.0,9.6,47.0,10.0
4014.0,2014-05-07 04:00:00,20.0,23.0,19.0,0.7,58.0,79.5
4014.0,2014-05-07 05:00:00,22.0,27.0,20.0,0.7,69.0,149.0
4014.0,2014-05-07 06:00:00,24.0,34.0,21.0,0.7,67.0,6.0
4014.0,2014-05-07 07:00:00,31.0,38.0,24.0,0.7,66.0,6.0
4014.0,2014-05-07 08:00:00,33.0,46.0,32.0,0.7,57.0,6.0
4014.0,2014-05-07 09:00:00,35.0,53.0,34.0,0.7,59.0,6.0
4014.0,2014-05-07 10:00:00,29.0,55.0,30.0,0.7,69.0,10.0
4014.0,2014-05-07 11:00:00,25.0,49.0,28.0,0.7,70.0,9.0
4014.0,2014-05-07 13:00:00,25.0,37.0,29.0,0.7,66.0,8.0
4014.0,2014-05-07 14:00:00,26.0,36.0,40.0,0.8,57.0,8.0
4014.0,2014-05-07 15:00:00,27.0,44.0,42.0,0.9,56.0,9.0
4014.0,2014-05-07 16:00:00,28.0,39.0,40.0,0.8,64.0,10.0
4014.0,2014-05-07 17:00:00,29.0,41.0,42.0,0.8,55.0,10.0
4014.0,2014-05-07 18:00:00,25.0,38.0,45.0,0.8,53.0,9.0
4014.0,2014-05-07 19:00:00,28.0,46.0,50.0,0.9,48.0,11.0
4014.0,2014-05-07 20:00:00,37.0,60.0,62.0,0.9,31.0,10.0
4014.0,2014-05-07 21:00:00,54.0,71.0,64.0,1.0,26.0,12.0
4014.0,2014-05-07 22:00:00,48.0,53.0,50.0,0.9,32.0,10.0
4014.0,2014-05-07 23:00:00,42.0,51.0,39.0,0.9,37.0,10.0
4014.0,2014-05-08 00:00:00,43.0,49.0,42.0,0.9,27.0,10.0
4014.0,2014-05-08 01:00:00,40.0,51.0,42.0,1.0,23.0,9.0
4014.0,2014-05-08 02:00:00,38.0,48.0,35.0,0.9,24.0,9.0
4014.0,2014-05-08 03:00:00,41.0,44.0,34.0,0.9,23.0,10.0
4014.0,2014-05-08 04:00:00,44.0,51.0,32.0,0.9,18.0,9.0
4014.0,2014-05-08 05:00:00,41.0,47.0,34.0,0.9,19.0,13.0
4014.0,2014-05-08 06:00:00,43.0,49.0,41.0,0.9,15.0,10.0
4014.0,2014-05-08 07:00:00,43.0,55.0,49.0,1.0,12.0,10.0
4014.0,2014-05-08 08:00:00,48.0,48.0,44.0,0.9,24.0,10.0
4014.0,2014-05-08 09:00:00,41.0,54.0,54.0,1.0,22.0,12.0
4014.0,2014-05-08 10:00:00,37.0,56.0,41.0,0.9,41.0,15.0
4014.0,2014-05-08 11:00:00,34.0,66.0,46.0,0.9,59.0,13.0
4014.0,2014-05-08 12:00:00,39.0,74.0,51.0,0.9,73.0,10.0
4014.0,2014-05-08 13:00:00,44.0,82.0,55.0,0.9,85.0,11.0
4014.0,2014-05-08 14:00:00,22.0,48.0,46.0,0.8,59.0,10.0
4014.0,2014-05-08 15:00:00,16.0,33.0,37.0,0.7,63.0,10.0
4014.0,2014-05-08 16:00:00,18.0,41.0,51.0,0.7,52.0,10.0
4014.0,2014-05-08 17:00:00,20.0,38.0,49.0,0.8,49.0,9.0
4014.0,2014-05-08 18:00:00,14.0,33.0,62.0,0.9,36.0,8.0
4014.0,2014-05-08 19:00:00,16.0,34.0,65.0,0.9,29.0,9.0
4014.0,2014-05-08 20:00:00,20.0,37.0,59.0,0.9,29.0,8.0
4014.0,2014-05-08 21:00:00,21.0,37.0,47.0,0.9,40.0,8.0
4014.0,2014-05-08 22:00:00,6.0,6.0,16.0,0.6,76.0,7.0
4014.0,2014-05-08 23:00:00,7.0,7.6,15.0,0.6,76.0,7.0
4014.0,2014-05-09 00:00:00,6.0,9.1,14.0,0.6,74.0,8.0
4014.0,2014-05-09 01:00:00,7.0,10.7,13.0,0.4,65.0,8.0
4014.0,2014-05-09 02:00:00,10.0,12.2,19.0,4.5,39.0,8.0
4014.0,2014-05-09 03:00:00,9.0,13.8,21.0,9.6,45.0,8.0
4014.0,2014-05-09 04:00:00,11.0,15.3,27.0,0.6,51.0,79.5
4014.0,2014-05-09 05:00:00,13.0,16.9,23.0,0.6,57.0,151.0
4014.0,2014-05-09 06:00:00,22.0,18.4,26.0,0.6,49.0,6.0
4014.0,2014-05-09 07:00:00,18.0,20.0,33.0,0.7,47.0,6.0
4014.0,2014-05-09 08:00:00,18.0,28.0,53.0,0.7,33.0,6.0
4014.0,2014-05-09 09:00:00,15.0,24.0,58.0,0.7,31.0,8.0
4014.0,2014-05-09 10:00:00,13.0,22.0,56.0,0.7,35.0,9.0
4014.0,2014-05-09 11:00:00,18.0,33.0,75.0,0.8,21.0,8.0
4014.0,2014-05-09 12:00:00,19.0,28.0,71.0,0.8,29.0,10.0
4014.0,2014-05-09 13:00:00,11.0,27.0,72.0,0.8,29.0,11.0
4014.0,2014-05-09 14:00:00,15.0,17.0,49.0,0.8,49.0,8.0
4014.0,2014-05-09 15:00:00,8.0,17.0,49.0,0.8,50.0,8.0
4014.0,2014-05-09 16:00:00,8.0,17.0,49.0,0.8,50.0,8.0
4014.0,2014-05-09 17:00:00,19.0,33.0,56.0,0.7,42.0,11.0
4014.0,2014-05-09 18:00:00,16.0,31.0,54.0,0.8,44.0,9.0
4014.0,2014-05-09 19:00:00,17.0,24.0,53.0,0.8,42.0,10.0
4014.0,2014-05-09 20:00:00,20.0,29.0,44.0,0.8,48.0,10.0
4014.0,2014-05-09 21:00:00,26.0,36.0,49.0,0.8,37.0,10.0
4014.0,2014-05-09 22:00:00,23.0,37.0,47.0,0.8,48.0,8.0
4014.0,2014-05-09 23:00:00,23.0,27.0,31.0,0.7,62.0,7.0
4014.0,2014-05-10 00:00:00,22.0,23.0,35.0,0.7,54.0,8.0
4014.0,2014-05-10 01:00:00,16.0,19.0,31.0,0.7,55.0,9.0
4014.0,2014-05-10 02:00:00,13.0,16.0,28.0,0.7,59.0,8.0
4014.0,2014-05-10 03:00:00,13.0,16.0,21.0,0.6,61.0,8.0
4014.0,2014-05-10 04:00:00,16.0,22.0,21.0,0.7,52.0,7.0
4014.0,2014-05-10 05:00:00,21.0,27.0,19.0,0.7,55.0,9.0
4014.0,2014-05-10 06:00:00,15.0,24.0,21.0,0.6,60.0,10.0
4014.0,2014-05-10 07:00:00,9.0,13.0,22.0,0.6,64.0,10.0
4014.0,2014-05-10 08:00:00,12.0,24.0,30.0,0.6,56.0,12.0
4014.0,2014-05-10 09:00:00,7.0,12.0,19.0,0.6,77.0,10.0
4014.0,2014-05-10 10:00:00,8.0,25.0,18.0,0.6,84.0,8.0
4014.0,2014-05-10 11:00:00,8.0,31.0,15.0,0.6,88.0,8.0
4014.0,2014-05-10 12:00:00,9.0,34.0,15.0,0.6,81.0,8.0
4014.0,2014-05-10 13:00:00,10.0,27.0,20.0,0.6,71.0,7.0
4014.0,2014-05-10 14:00:00,13.0,40.0,29.0,0.6,55.0,8.0
4014.0,2014-05-10 15:00:00,10.0,20.0,23.0,0.6,55.0,7.0
4014.0,2014-05-10 16:00:00,10.0,24.0,32.0,0.6,45.0,7.0
4014.0,2014-05-10 17:00:00,12.0,26.0,37.0,0.6,39.0,7.0
4014.0,2014-05-10 18:00:00,10.0,18.0,39.0,0.6,42.0,7.0
4014.0,2014-05-10 19:00:00,12.0,21.0,38.0,0.6,43.0,7.0
4014.0,2014-05-10 20:00:00,17.0,36.0,45.0,0.6,34.0,8.0
4014.0,2014-05-10 21:00:00,16.0,29.0,51.0,0.6,38.0,10.0
4014.0,2014-05-10 22:00:00,19.0,59.0,46.0,0.6,35.0,10.0
4014.0,2014-05-10 23:00:00,16.0,49.0,42.0,0.7,30.0,9.0
4014.0,2014-05-11 00:00:00,18.0,46.0,38.0,0.7,17.0,8.0
4014.0,2014-05-11 01:00:00,16.0,33.0,30.0,0.7,10.0,7.0
4014.0,2014-05-11 02:00:00,18.0,37.0,26.0,0.7,9.0,8.0
4014.0,2014-05-11 03:00:00,25.0,42.0,25.0,0.7,7.0,8.0
4014.0,2014-05-11 04:00:00,23.0,52.0,36.0,0.8,5.0,10.0
4014.0,2014-05-11 05:00:00,29.0,46.0,33.0,0.9,4.0,10.0
4014.0,2014-05-11 06:00:00,29.0,46.0,32.0,0.9,5.0,10.0
4014.0,2014-05-11 07:00:00,17.0,41.0,31.0,0.7,20.0,10.0
4014.0,2014-05-11 08:00:00,16.0,37.0,37.0,0.7,17.0,10.0
4014.0,2014-05-11 09:00:00,6.0,21.0,17.0,0.6,69.0,7.0
4014.0,2014-05-11 10:00:00,9.0,22.3,29.0,0.6,61.0,7.0
4014.0,2014-05-11 11:00:00,16.0,23.7,28.0,0.7,58.0,8.0
4014.0,2014-05-11 12:00:00,17.0,25.0,36.0,0.7,55.0,8.0
4014.0,2014-05-11 13:00:00,18.0,24.0,59.0,0.8,32.0,7.0
4014.0,2014-05-11 14:00:00,9.0,27.0,41.0,0.7,40.0,7.0
4014.0,2014-05-11 15:00:00,5.0,27.0,42.0,0.7,40.0,7.0
4014.0,2014-05-11 16:00:00,8.0,24.0,24.0,0.6,70.0,6.0
4014.0,2014-05-11 17:00:00,17.0,21.0,30.0,0.7,58.0,7.0
4014.0,2014-05-11 18:00:00,10.0,18.0,36.0,0.6,61.0,7.0
4014.0,2014-05-11 19:00:00,9.0,9.0,32.0,0.6,58.0,7.0
4014.0,2014-05-11 20:00:00,19.0,28.0,68.0,0.9,26.0,7.0
4014.0,2014-05-11 21:00:00,25.0,25.0,79.0,0.9,15.0,7.0
4014.0,2014-05-11 22:00:00,21.0,25.0,80.0,0.9,16.0,7.0
4014.0,2014-05-11 23:00:00,21.0,26.5,57.0,0.8,23.0,7.0
4014.0,2014-05-12 00:00:00,26.0,28.0,69.0,0.9,10.0,8.0
4014.0,2014-05-12 01:00:00,31.0,27.7,62.0,0.9,10.0,8.0
4014.0,2014-05-12 02:00:00,49.0,27.4,52.0,0.9,8.0,9.0
4014.0,2014-05-12 03:00:00,41.0,27.1,45.0,0.8,12.0,8.0
4014.0,2014-05-12 04:00:00,31.0,26.9,32.0,0.8,22.0,8.0
4014.0,2014-05-12 05:00:00,22.0,26.6,22.0,0.7,33.0,9.0
4014.0,2014-05-12 06:00:00,22.0,26.3,24.0,0.7,28.0,8.0
4014.0,2014-05-12 07:00:00,26.0,26.0,28.0,0.7,28.0,9.0
4014.0,2014-05-12 08:00:00,22.0,35.0,24.0,0.7,34.0,8.0
4014.0,2014-05-12 09:00:00,16.0,39.0,31.0,0.8,35.0,9.0
4014.0,2014-05-12 10:00:00,13.0,41.0,38.0,0.8,44.0,11.0
4014.0,2014-05-12 11:00:00,17.0,45.0,47.0,0.8,50.0,10.0
4014.0,2014-05-12 12:00:00,22.0,54.0,44.0,0.8,70.0,10.0
4014.0,2014-05-12 13:00:00,25.0,53.0,45.0,0.8,70.0,10.0
4014.0,2014-05-12 14:00:00,22.0,56.0,53.0,0.8,78.0,9.0
4014.0,2014-05-12 15:00:00,53.0,113.0,62.0,0.9,109.0,9.0
4014.0,2014-05-12 16:00:00,61.0,93.0,67.0,0.9,97.0,10.0
4014.0,2014-05-12 17:00:00,47.0,79.0,72.0,0.9,94.0,11.0
4014.0,2014-05-12 18:00:00,42.0,95.0,71.0,0.9,77.0,10.0
4014.0,2014-05-12 19:00:00,40.0,82.0,70.0,1.0,61.0,9.0
4014.0,2014-05-12 20:00:00,38.0,83.0,80.0,1.1,29.0,10.0
4014.0,2014-05-12 21:00:00,33.0,86.0,105.0,1.1,4.0,18.0
4014.0,2014-05-12 22:00:00,35.0,72.0,80.0,1.0,6.0,16.0
4014.0,2014-05-12 23:00:00,40.0,73.0,65.0,1.0,4.0,13.0
4014.0,2014-05-13 00:00:00,39.0,72.0,63.0,1.0,3.0,14.0
4014.0,2014-05-13 01:00:00,34.0,62.0,26.0,0.7,2.0,11.0
4014.0,2014-05-13 02:00:00,35.0,65.0,49.0,4.7,8.0,10.0
4014.0,2014-05-13 03:00:00,36.0,62.0,47.0,9.9,6.3,10.0
4014.0,2014-05-13 04:00:00,37.0,66.0,46.0,1.0,4.7,85.5
4014.0,2014-05-13 05:00:00,43.0,66.0,43.0,1.1,3.0,161.0
4014.0,2014-05-13 06:00:00,48.0,71.0,43.0,1.1,3.0,6.0
4014.0,2014-05-13 07:00:00,42.0,72.0,41.0,1.2,5.0,6.0
4014.0,2014-05-13 08:00:00,37.0,74.0,52.0,1.1,7.0,6.0
4014.0,2014-05-13 09:00:00,29.0,49.0,58.0,1.0,10.0,6.0
4014.0,2014-05-13 10:00:00,26.0,56.0,59.0,1.0,14.0,6.0
4014.0,2014-05-13 11:00:00,21.0,36.0,52.0,0.9,22.0,6.0
4014.0,2014-05-13 12:00:00,17.0,36.0,47.0,0.8,29.0,6.0
4014.0,2014-05-13 13:00:00,14.0,48.0,38.0,0.8,31.0,6.0
4014.0,2014-05-13 14:00:00,13.0,34.0,30.0,0.7,31.0,8.0
4014.0,2014-05-13 15:00:00,13.0,24.0,17.0,0.6,115.0,8.0
4014.0,2014-05-13 16:00:00,8.0,24.0,18.0,0.6,34.0,8.0
4014.0,2014-05-13 17:00:00,14.0,24.0,21.0,0.6,28.0,7.0
4014.0,2014-05-13 18:00:00,16.0,38.0,29.0,0.7,23.0,7.0
4014.0,2014-05-13 19:00:00,15.0,38.0,53.0,0.7,9.0,10.0
4014.0,2014-05-13 20:00:00,14.0,48.0,60.0,0.7,4.0,11.0
4014.0,2014-05-13 21:00:00,16.0,53.0,58.0,0.7,4.0,10.0
4014.0,2014-05-13 22:00:00,15.0,53.0,54.0,0.7,4.0,9.0
4014.0,2014-05-13 23:00:00,14.0,52.0,49.0,0.7,4.0,8.0
4014.0,2014-05-14 00:00:00,13.0,46.0,43.0,0.7,5.0,8.0
4014.0,2014-05-14 01:00:00,12.0,33.0,38.0,0.7,7.0,7.0
4014.0,2014-05-14 02:00:00,12.0,34.0,33.0,0.6,8.0,7.0
4014.0,2014-05-14 03:00:00,13.0,28.0,32.0,0.6,9.0,7.0
4014.0,2014-05-14 04:00:00,13.0,32.0,37.0,0.7,8.0,8.0
4014.0,2014-05-14 05:00:00,15.0,31.0,35.0,0.8,13.0,9.0
4014.0,2014-05-14 06:00:00,12.0,31.0,24.0,0.7,14.0,7.0
4014.0,2014-05-14 07:00:00,13.0,42.0,35.0,0.7,6.0,8.0
4014.0,2014-05-14 08:00:00,12.0,44.0,36.0,0.8,8.0,7.0
4014.0,2014-05-14 09:00:00,12.0,29.0,27.0,0.7,17.0,7.0
4014.0,2014-05-14 10:00:00,15.0,32.0,24.0,0.7,21.0,7.0
4014.0,2014-05-14 11:00:00,15.0,26.0,20.0,0.7,28.0,7.0
4014.0,2014-05-14 12:00:00,17.0,43.0,21.0,0.7,28.0,7.0
4014.0,2014-05-14 13:00:00,15.0,29.0,18.0,0.6,33.0,7.0
4014.0,2014-05-14 14:00:00,14.0,32.0,15.0,0.6,32.0,7.0
4014.0,2014-05-14 15:00:00,14.0,36.0,16.0,0.6,29.0,7.0
4014.0,2014-05-14 16:00:00,14.0,33.0,18.0,0.6,27.0,7.0
4014.0,2014-05-14 17:00:00,14.0,33.0,20.0,0.6,26.0,7.0
4014.0,2014-05-14 18:00:00,18.0,43.0,23.0,0.6,22.0,7.0
