station_id_2,time,PM25_Concentration_2,PM10_Concentration_2,NO2_Concentration_2,CO_Concentration_2,O3_Concentration_2,SO2_Concentration_2
4007.0,2014-05-03 08:00:00,22.0,33.0,57.0,0.4,65.0,25.0
4007.0,2014-05-03 09:00:00,21.0,24.0,56.0,0.4,72.0,22.0
4007.0,2014-05-03 10:00:00,19.0,27.0,24.0,0.4,95.0,11.0
4007.0,2014-05-03 11:00:00,17.0,30.0,23.0,0.3,91.0,16.0
4007.0,2014-05-03 12:00:00,17.0,37.0,10.0,0.3,98.0,9.0
4007.0,2014-05-03 13:00:00,17.0,38.0,10.0,0.4,99.0,9.0
4007.0,2014-05-03 14:00:00,19.0,51.0,1.0,0.4,106.0,10.0
4007.0,2014-05-03 15:00:00,24.0,59.0,3.0,0.4,114.0,9.0
4007.0,2014-05-03 16:00:00,24.0,59.0,2.0,0.5,114.0,9.0
4007.0,2014-05-03 17:00:00,28.0,52.0,23.0,0.4,105.0,12.0
4007.0,2014-05-03 18:00:00,28.0,50.0,36.0,0.3,88.0,15.0
4007.0,2014-05-03 19:00:00,32.0,46.0,22.0,0.3,93.0,8.0
4007.0,2014-05-03 20:00:00,30.0,44.0,33.0,0.3,83.0,13.0
4007.0,2014-05-03 21:00:00,28.0,39.0,31.0,0.3,86.0,14.0
4007.0,2014-05-03 22:00:00,29.0,50.0,55.0,0.3,74.0,25.0
4007.0,2014-05-03 23:00:00,46.0,50.5,50.0,0.3,77.0,23.0
4007.0,2014-05-04 00:00:00,57.0,51.0,33.0,0.3,88.0,13.0
4007.0,2014-05-04 01:00:00,57.0,51.5,7.0,3.4,98.0,8.0
4007.0,2014-05-04 02:00:00,54.0,52.0,43.0,0.3,84.0,19.0
4007.0,2014-05-04 03:00:00,50.0,52.5,6.0,0.2,98.0,8.0
4007.0,2014-05-04 04:00:00,48.0,53.0,17.0,0.2,94.0,10.0
4007.0,2014-05-04 05:00:00,47.0,51.0,22.0,0.2,95.0,14.0
4007.0,2014-05-04 06:00:00,46.0,46.0,33.0,0.2,88.0,21.0
4007.0,2014-05-04 07:00:00,24.0,41.0,34.0,0.3,85.0,16.0
4007.0,2014-05-04 08:00:00,22.0,54.0,56.0,0.3,73.0,21.0
4007.0,2014-05-04 09:00:00,25.0,50.0,37.0,0.3,82.0,15.0
4007.0,2014-05-04 10:00:00,27.0,57.0,46.0,0.3,79.0,18.0
4007.0,2014-05-04 11:00:00,27.0,46.0,29.0,0.3,83.0,11.0
4007.0,2014-05-04 12:00:00,31.0,48.0,61.0,0.3,70.0,22.0
4007.0,2014-05-04 13:00:00,34.0,44.0,58.0,0.3,77.0,20.0
4007.0,2014-05-04 14:00:00,37.0,44.0,46.0,0.3,83.0,17.0
4007.0,2014-05-04 15:00:00,32.0,41.0,29.0,0.3,92.0,9.0
4007.0,2014-05-04 16:00:00,32.0,40.0,19.0,0.3,98.0,7.0
4007.0,2014-05-04 17:00:00,29.0,42.0,29.0,0.3,86.0,6.0
4007.0,2014-05-04 18:00:00,31.0,46.0,39.0,0.3,86.0,7.0
4007.0,2014-05-04 19:00:00,31.0,47.0,65.0,0.3,71.0,19.0
4007.0,2014-05-04 20:00:00,27.0,42.0,56.0,0.3,71.0,18.0
4007.0,2014-05-04 21:00:00,27.0,43.0,39.0,0.3,68.0,15.0
4007.0,2014-05-04 22:00:00,31.0,51.0,46.0,0.3,66.0,12.0
4007.0,2014-05-04 23:00:00,30.0,51.0,58.0,0.3,61.0,21.0
4007.0,2014-05-05 00:00:00,33.0,41.0,40.0,0.3,56.0,11.0
4007.0,2014-05-05 01:00:00,35.0,42.0,31.0,0.3,57.0,7.0
4007.0,2014-05-05 02:00:00,37.0,54.0,40.0,0.4,51.0,8.0
4007.0,2014-05-05 03:00:00,9.0,23.0,29.0,0.4,71.0,7.0
4007.0,2014-05-05 04:00:00,2.0,21.0,21.0,0.4,75.0,7.0
4007.0,2014-05-05 05:00:00,3.0,19.0,6.0,0.4,70.0,7.0
4007.0,2014-05-05 06:00:00,3.0,10.0,3.0,0.4,74.0,5.0
4007.0,2014-05-05 07:00:00,3.0,3.0,4.0,0.4,81.0,5.0
4007.0,2014-05-05 08:00:00,4.0,22.0,5.0,0.4,77.0,5.0
4007.0,2014-05-05 09:00:00,5.0,19.0,3.0,0.4,81.0,6.0
4007.0,2014-05-05 10:00:00,6.0,29.0,9.0,0.4,82.0,6.0
4007.0,2014-05-05 11:00:00,9.0,27.0,6.0,0.4,80.0,6.0
4007.0,2014-05-05 12:00:00,12.0,35.0,16.0,0.4,77.0,6.0
4007.0,2014-05-05 13:00:00,12.0,24.0,6.0,0.4,79.0,5.0
4007.0,2014-05-05 14:00:00,12.0,24.0,6.0,0.5,79.0,5.0
4007.0,2014-05-05 15:00:00,16.0,24.0,14.0,0.4,72.0,5.0
4007.0,2014-05-05 16:00:00,14.0,24.0,26.0,0.4,66.0,6.0
4007.0,2014-05-05 17:00:00,9.0,18.5,25.0,0.4,68.0,5.0
4007.0,2014-05-05 18:00:00,7.0,13.0,25.0,0.4,67.0,4.0
4007.0,2014-05-05 19:00:00,6.0,10.5,10.0,0.4,72.0,5.0
4007.0,2014-05-05 20:00:00,7.0,8.0,5.0,0.3,69.0,4.0
4007.0,2014-05-05 21:00:00,8.0,9.0,5.0,0.3,67.0,4.0
4007.0,2014-05-05 22:00:00,8.0,12.0,4.0,0.3,73.0,5.0
4007.0,2014-05-05 23:00:00,9.0,14.0,4.0,0.3,75.0,5.0
4007.0,2014-05-06 00:00:00,11.0,13.0,7.0,0.3,78.0,5.0
4007.0,2014-05-06 01:00:00,14.0,16.0,27.0,3.4,75.0,7.0
4007.0,2014-05-06 02:00:00,14.0,19.0,4.0,0.3,87.0,5.0
4007.0,2014-05-06 03:00:00,14.0,16.0,1.0,0.3,84.0,6.0
4007.0,2014-05-06 04:00:00,15.0,25.0,13.0,0.3,75.0,6.0
4007.0,2014-05-06 05:00:00,17.0,24.0,14.0,0.3,72.0,6.0
4007.0,2014-05-06 06:00:00,19.0,26.0,9.0,0.3,77.0,6.0
4007.0,2014-05-06 07:00:00,22.0,43.0,17.0,0.3,69.0,7.0
4007.0,2014-05-06 08:00:00,25.0,44.0,30.0,0.3,67.0,6.0
4007.0,2014-05-06 09:00:00,23.0,44.0,53.0,0.3,48.0,24.0
4007.0,2014-05-06 10:00:00,22.0,39.0,47.0,0.3,57.0,16.0
4007.0,2014-05-06 11:00:00,23.0,35.0,45.0,0.3,66.0,14.0
4007.0,2014-05-06 12:00:00,29.0,30.0,31.0,0.3,79.0,7.0
4007.0,2014-05-06 13:00:00,28.0,37.0,20.0,0.3,88.0,7.0
4007.0,2014-05-06 14:00:00,24.0,32.0,27.0,0.3,85.0,9.0
4007.0,2014-05-06 15:00:00,21.0,27.0,21.0,0.3,90.0,8.0
4007.0,2014-05-06 17:00:00,24.0,37.0,27.0,0.3,83.0,6.0
4007.0,2014-05-06 18:00:00,25.0,36.0,29.0,0.3,82.0,6.0
4007.0,2014-05-06 19:00:00,23.0,36.0,16.0,0.3,85.0,6.0
4007.0,2014-05-06 20:00:00,24.0,34.0,60.0,0.3,61.0,13.0
4007.0,2014-05-06 21:00:00,22.0,34.0,49.0,0.3,63.0,9.0
4007.0,2014-05-06 22:00:00,20.0,28.0,27.0,0.3,72.0,6.0
4007.0,2014-05-06 23:00:00,15.0,18.0,30.0,0.3,72.0,13.0
4007.0,2014-05-07 00:00:00,10.0,12.0,40.0,0.3,73.0,16.0
4007.0,2014-05-07 01:00:00,12.0,12.0,46.0,0.3,72.0,20.0
4007.0,2014-05-07 02:00:00,13.0,14.0,50.0,0.3,69.0,24.0
4007.0,2014-05-07 03:00:00,16.0,24.0,44.0,0.2,77.0,23.0
4007.0,2014-05-07 04:00:00,17.0,27.0,46.0,0.2,79.0,21.0
4007.0,2014-05-07 05:00:00,19.0,32.0,52.0,0.2,75.0,30.0
4007.0,2014-05-07 06:00:00,20.0,37.0,44.0,0.2,74.0,23.0
4007.0,2014-05-07 07:00:00,21.0,40.0,30.0,0.2,84.0,13.0
4007.0,2014-05-07 08:00:00,21.0,37.0,17.0,0.2,90.0,6.0
4007.0,2014-05-07 09:00:00,24.0,35.0,32.0,0.2,80.0,8.0
4007.0,2014-05-07 10:00:00,23.0,37.0,33.0,0.2,80.0,7.0
4007.0,2014-05-07 11:00:00,19.0,32.0,43.0,0.2,79.0,10.0
4007.0,2014-05-07 13:00:00,21.0,28.0,76.0,0.3,55.0,32.0
4007.0,2014-05-07 14:00:00,22.0,28.0,53.0,0.2,67.0,19.0
4007.0,2014-05-07 15:00:00,22.0,30.0,80.0,0.3,62.0,30.0
4007.0,2014-05-07 16:00:00,20.0,21.0,50.0,0.3,77.0,19.0
4007.0,2014-05-07 17:00:00,24.0,32.0,51.0,0.3,74.0,16.0
4007.0,2014-05-07 18:00:00,22.0,27.0,48.0,0.3,67.0,11.0
4007.0,2014-05-07 19:00:00,17.0,25.0,49.0,0.3,65.0,17.0
4007.0,2014-05-07 20:00:00,13.0,21.0,59.0,0.2,63.0,23.0
4007.0,2014-05-07 21:00:00,16.0,21.0,11.0,0.2,78.0,5.0
4007.0,2014-05-07 22:00:00,15.0,20.0,5.0,0.2,76.0,6.0
4007.0,2014-05-07 23:00:00,13.0,20.0,47.0,0.2,66.0,26.0
4007.0,2014-05-08 00:00:00,11.0,19.0,70.0,0.2,53.0,34.0
4007.0,2014-05-08 01:00:00,14.0,20.0,37.0,3.4,67.0,19.0
4007.0,2014-05-08 02:00:00,15.0,19.0,38.0,0.2,62.0,19.0
4007.0,2014-05-08 03:00:00,14.0,18.0,44.0,0.2,57.0,14.0
4007.0,2014-05-08 04:00:00,18.0,24.0,34.0,0.2,63.0,11.0
4007.0,2014-05-08 05:00:00,14.0,26.0,55.0,0.2,48.0,28.0
4007.0,2014-05-08 06:00:00,13.0,18.0,61.0,0.2,48.0,20.0
4007.0,2014-05-08 07:00:00,13.0,25.0,66.0,0.2,42.0,26.0
4007.0,2014-05-08 08:00:00,16.0,35.0,69.0,0.3,46.0,32.0
4007.0,2014-05-08 09:00:00,14.0,29.0,81.0,0.3,43.0,57.0
4007.0,2014-05-08 10:00:00,14.0,25.0,61.0,0.3,52.0,39.0
4007.0,2014-05-08 11:00:00,17.0,20.0,25.0,0.2,71.0,11.0
4007.0,2014-05-08 12:00:00,18.0,31.0,47.0,0.2,60.0,29.0
4007.0,2014-05-08 13:00:00,14.0,19.0,17.0,0.2,71.0,10.0
4007.0,2014-05-08 14:00:00,16.0,19.5,18.0,0.2,81.0,6.0
4007.0,2014-05-08 15:00:00,17.0,20.0,41.0,0.3,73.0,16.0
4007.0,2014-05-08 16:00:00,13.0,18.0,44.0,0.3,68.0,10.0
4007.0,2014-05-08 17:00:00,8.0,17.0,70.0,0.3,51.0,17.0
4007.0,2014-05-08 18:00:00,12.0,28.0,79.0,0.3,48.0,18.0
4007.0,2014-05-08 19:00:00,11.0,24.0,91.0,0.3,43.0,36.0
4007.0,2014-05-08 20:00:00,11.0,25.0,81.0,0.3,52.0,21.0
4007.0,2014-05-08 21:00:00,13.0,29.0,81.0,0.3,55.0,35.0
4007.0,2014-05-08 22:00:00,12.0,24.0,68.0,0.2,61.0,26.0
4007.0,2014-05-08 23:00:00,7.0,22.0,4.0,0.2,82.0,5.0
4007.0,2014-05-09 00:00:00,8.0,8.0,34.0,0.2,64.0,11.0
4007.0,2014-05-09 01:00:00,6.0,9.0,47.0,0.2,53.0,11.0
4007.0,2014-05-09 02:00:00,5.0,11.0,22.0,0.2,65.0,7.0
4007.0,2014-05-09 03:00:00,5.0,5.0,5.0,0.1,77.0,7.0
4007.0,2014-05-09 04:00:00,4.0,5.3,1.0,0.1,82.0,6.0
4007.0,2014-05-09 05:00:00,4.0,5.7,1.0,0.1,81.0,5.0
4007.0,2014-05-09 06:00:00,3.0,6.0,11.0,0.1,84.0,7.0
4007.0,2014-05-09 07:00:00,4.0,13.0,60.0,0.1,57.0,21.0
4007.0,2014-05-09 08:00:00,4.0,16.0,77.0,0.1,49.0,25.0
4007.0,2014-05-09 09:00:00,3.0,6.0,26.0,0.1,73.0,6.0
4007.0,2014-05-09 10:00:00,3.0,12.0,55.0,0.2,60.0,21.0
4007.0,2014-05-09 11:00:00,5.0,21.0,75.0,0.2,56.0,14.0
4007.0,2014-05-09 12:00:00,5.0,5.0,33.0,0.2,84.0,11.0
4007.0,2014-05-09 13:00:00,5.0,7.0,36.0,0.3,83.0,12.0
4007.0,2014-05-09 14:00:00,5.0,6.0,70.0,0.3,63.0,14.0
4007.0,2014-05-09 15:00:00,5.0,4.0,71.0,0.4,63.0,14.0
4007.0,2014-05-09 16:00:00,5.0,7.0,71.0,0.4,63.0,14.0
4007.0,2014-05-09 17:00:00,5.0,15.0,58.0,0.2,70.0,15.0
4007.0,2014-05-09 18:00:00,5.0,16.0,41.0,0.2,75.0,10.0
4007.0,2014-05-09 19:00:00,6.0,13.0,63.0,0.2,64.0,22.0
4007.0,2014-05-09 20:00:00,9.0,24.0,96.0,0.3,62.0,29.0
4007.0,2014-05-09 21:00:00,13.0,25.0,42.0,0.2,96.0,13.0
4007.0,2014-05-09 22:00:00,15.0,31.0,35.0,0.2,100.0,11.0
4007.0,2014-05-09 23:00:00,17.0,28.0,21.0,0.2,102.0,6.0
4007.0,2014-05-10 00:00:00,13.0,13.0,18.0,0.2,93.0,9.0
4007.0,2014-05-10 01:00:00,9.0,14.0,16.0,3.4,103.0,6.0
4007.0,2014-05-10 02:00:00,12.0,13.0,6.0,0.2,104.0,4.0
4007.0,2014-05-10 03:00:00,11.0,16.0,1.0,0.2,110.0,5.0
4007.0,2014-05-10 04:00:00,5.0,6.0,1.0,0.1,107.0,4.0
4007.0,2014-05-10 05:00:00,4.0,8.0,2.0,0.1,96.0,5.0
4007.0,2014-05-10 06:00:00,3.0,9.5,2.0,0.1,105.0,4.0
4007.0,2014-05-10 07:00:00,3.0,11.0,14.0,0.1,103.0,5.0
4007.0,2014-05-10 08:00:00,4.0,17.0,39.0,0.1,86.0,13.0
4007.0,2014-05-10 09:00:00,7.0,13.0,47.0,0.1,64.0,27.0
4007.0,2014-05-10 10:00:00,13.0,32.0,67.0,0.1,70.0,41.0
4007.0,2014-05-10 11:00:00,12.0,40.0,48.0,0.1,71.2,34.0
4007.0,2014-05-10 12:00:00,8.0,27.0,25.0,0.1,72.5,16.0
4007.0,2014-05-10 13:00:00,8.0,17.0,23.0,0.1,73.8,22.0
4007.0,2014-05-10 14:00:00,7.0,22.0,17.0,0.1,75.0,9.0
4007.0,2014-05-10 15:00:00,5.0,24.0,13.0,0.1,64.0,8.0
4007.0,2014-05-10 16:00:00,5.0,16.0,9.0,0.1,62.0,7.0
4007.0,2014-05-10 17:00:00,4.0,12.0,8.0,0.1,67.0,4.0
4007.0,2014-05-10 18:00:00,4.0,13.0,5.0,0.1,77.0,4.0
4007.0,2014-05-10 19:00:00,5.0,18.0,26.0,0.1,66.0,4.0
4007.0,2014-05-10 20:00:00,5.0,20.0,14.0,0.1,75.0,4.0
4007.0,2014-05-10 21:00:00,7.0,33.0,33.0,0.1,65.0,10.0
4007.0,2014-05-10 22:00:00,5.0,40.0,65.0,0.1,42.0,41.0
4007.0,2014-05-10 23:00:00,6.0,36.0,57.0,0.1,44.0,41.0
4007.0,2014-05-11 00:00:00,5.0,26.0,54.0,0.1,40.0,36.0
4007.0,2014-05-11 01:00:00,7.0,25.0,52.0,0.1,49.0,36.0
4007.0,2014-05-11 02:00:00,7.0,24.0,49.0,0.1,42.0,37.0
4007.0,2014-05-11 03:00:00,7.0,24.0,46.0,0.1,44.0,21.0
4007.0,2014-05-11 04:00:00,9.0,23.0,10.0,0.1,67.0,6.0
4007.0,2014-05-11 05:00:00,9.0,22.0,5.0,0.1,67.0,5.0
4007.0,2014-05-11 06:00:00,8.0,22.0,10.0,0.1,58.0,6.0
4007.0,2014-05-11 07:00:00,7.0,24.0,29.0,0.1,53.0,7.0
4007.0,2014-05-11 08:00:00,5.0,21.0,30.0,0.1,55.0,5.0
4007.0,2014-05-11 09:00:00,3.0,13.0,27.0,0.0,49.0,4.0
4007.0,2014-05-11 10:00:00,3.0,11.0,15.0,0.1,76.0,3.0
4007.0,2014-05-11 11:00:00,5.0,16.0,43.0,0.1,64.0,3.0
4007.0,2014-05-11 12:00:00,6.0,11.0,52.0,0.1,56.0,3.0
4007.0,2014-05-11 13:00:00,5.0,6.0,45.0,0.1,57.0,6.0
4007.0,2014-05-11 14:00:00,4.0,6.0,31.0,0.1,64.0,5.0
4007.0,2014-05-11 15:00:00,4.0,3.0,31.0,0.2,64.0,5.0
4007.0,2014-05-11 16:00:00,4.0,13.0,4.0,0.1,85.0,3.0
4007.0,2014-05-11 17:00:00,5.0,14.0,16.0,0.1,81.0,3.0
4007.0,2014-05-11 18:00:00,5.0,10.0,35.0,0.1,67.0,3.0
4007.0,2014-05-11 19:00:00,7.0,10.0,50.0,0.2,60.0,3.0
4007.0,2014-05-11 20:00:00,8.0,20.0,73.0,0.2,58.0,7.0
4007.0,2014-05-11 21:00:00,12.0,15.0,38.0,0.2,69.0,4.0
4007.0,2014-05-11 22:00:00,8.0,13.0,88.0,0.2,45.0,23.0
4007.0,2014-05-11 23:00:00,7.0,20.0,63.0,0.1,53.0,12.0
4007.0,2014-05-12 00:00:00,6.0,13.0,62.0,0.1,51.0,13.0
4007.0,2014-05-12 01:00:00,4.0,10.5,21.0,3.2,72.0,4.0
4007.0,2014-05-12 02:00:00,7.0,8.0,39.0,0.1,59.0,17.0
4007.0,2014-05-12 03:00:00,8.0,17.0,84.0,0.1,46.0,35.0
4007.0,2014-05-12 04:00:00,5.0,5.0,34.0,0.1,67.0,12.0
4007.0,2014-05-12 05:00:00,7.0,18.0,76.0,0.1,51.0,38.0
4007.0,2014-05-12 06:00:00,8.0,14.0,73.0,0.1,53.0,15.0
4007.0,2014-05-12 07:00:00,6.0,21.0,57.0,0.1,58.0,62.0
4007.0,2014-05-12 08:00:00,8.0,33.0,78.0,0.2,53.0,84.0
4007.0,2014-05-12 09:00:00,6.0,32.0,72.0,0.1,53.0,57.0
4007.0,2014-05-12 10:00:00,10.0,37.0,84.0,0.2,46.0,81.0
4007.0,2014-05-12 11:00:00,12.0,29.0,77.0,0.1,54.0,50.0
4007.0,2014-05-12 12:00:00,15.0,34.0,61.0,0.1,66.0,32.0
4007.0,2014-05-12 13:00:00,15.0,34.0,60.0,0.2,58.0,32.0
4007.0,2014-05-12 14:00:00,13.0,15.0,52.0,0.1,71.0,32.0
4007.0,2014-05-12 15:00:00,13.0,13.0,48.0,0.1,73.0,26.0
4007.0,2014-05-12 16:00:00,14.0,23.0,69.0,0.1,63.0,54.0
4007.0,2014-05-12 17:00:00,11.0,18.0,44.0,0.1,75.0,23.0
4007.0,2014-05-12 18:00:00,13.0,27.0,69.0,5.1,59.0,44.0
4007.0,2014-05-12 19:00:00,13.0,25.0,72.0,1.1,46.0,20.0
4007.0,2014-05-12 20:00:00,13.0,27.0,52.0,1.1,54.0,7.0
4007.0,2014-05-12 21:00:00,18.0,34.0,31.0,1.1,53.0,5.0
4007.0,2014-05-12 22:00:00,18.0,35.0,49.0,1.1,38.0,5.0
4007.0,2014-05-12 23:00:00,18.0,44.0,60.0,1.1,35.0,21.0
4007.0,2014-05-13 00:00:00,17.0,38.0,53.0,1.1,41.0,16.0
4007.0,2014-05-13 01:00:00,22.0,36.0,44.0,1.2,36.0,15.0
4007.0,2014-05-13 02:00:00,23.0,44.0,39.0,1.2,39.0,13.0
4007.0,2014-05-13 03:00:00,24.0,34.0,36.0,1.2,38.0,11.0
4007.0,2014-05-13 04:00:00,22.0,43.0,34.0,1.2,41.0,9.0
4007.0,2014-05-13 05:00:00,20.0,39.0,51.0,1.2,40.0,46.0
4007.0,2014-05-13 06:00:00,15.0,32.0,57.0,1.2,41.0,34.0
4007.0,2014-05-13 07:00:00,17.0,39.0,58.0,1.2,40.0,32.0
4007.0,2014-05-13 08:00:00,16.0,42.0,67.0,1.2,40.0,44.0
4007.0,2014-05-13 09:00:00,14.0,17.0,42.0,1.1,48.0,7.0
4007.0,2014-05-13 10:00:00,13.0,27.0,58.0,1.1,47.0,27.0
4007.0,2014-05-13 11:00:00,8.0,14.0,39.0,1.1,56.0,12.0
4007.0,2014-05-13 12:00:00,6.0,8.0,33.0,1.1,55.0,6.0
4007.0,2014-05-13 13:00:00,5.0,10.0,34.0,1.0,54.0,7.0
4007.0,2014-05-13 14:00:00,10.0,23.0,56.0,1.0,54.0,43.0
4007.0,2014-05-13 15:00:00,11.0,31.0,53.0,1.1,58.0,33.0
4007.0,2014-05-13 16:00:00,11.0,27.0,53.0,1.2,55.0,33.0
4007.0,2014-05-13 17:00:00,19.0,38.0,56.0,1.1,50.0,36.0
4007.0,2014-05-13 18:00:00,12.0,36.0,55.0,1.1,47.0,44.0
4007.0,2014-05-13 19:00:00,16.0,24.0,49.0,1.1,49.0,14.0
4007.0,2014-05-13 20:00:00,18.0,26.0,47.0,1.1,47.0,8.0
4007.0,2014-05-13 21:00:00,20.0,30.0,41.0,1.1,44.0,5.0
4007.0,2014-05-13 22:00:00,20.0,41.0,41.0,1.1,43.0,7.0
4007.0,2014-05-13 23:00:00,19.0,36.0,37.0,1.1,39.0,6.0
4007.0,2014-05-14 00:00:00,12.0,26.0,35.0,1.0,40.0,6.0
4007.0,2014-05-14 01:00:00,10.0,22.0,34.0,4.4,38.0,5.0
4007.0,2014-05-14 02:00:00,9.0,17.0,31.0,1.0,39.0,6.0
4007.0,2014-05-14 03:00:00,9.0,20.0,29.0,1.0,40.0,5.0
4007.0,2014-05-14 04:00:00,9.0,21.0,26.0,1.0,41.0,4.0
4007.0,2014-05-14 05:00:00,9.0,22.0,29.0,1.0,41.0,5.0
4007.0,2014-05-14 06:00:00,9.0,21.0,32.0,1.0,41.0,6.0
4007.0,2014-05-14 07:00:00,9.0,36.0,30.0,1.0,41.0,5.0
4007.0,2014-05-14 08:00:00,11.0,34.0,31.0,1.1,48.0,12.0
4007.0,2014-05-14 09:00:00,15.0,32.0,43.0,1.2,53.0,26.0
4007.0,2014-05-14 10:00:00,13.0,24.0,40.0,1.1,57.0,11.0
4007.0,2014-05-14 11:00:00,12.0,18.0,11.0,1.1,63.0,5.0
4007.0,2014-05-14 12:00:00,11.0,41.0,5.0,1.0,62.0,4.0
4007.0,2014-05-14 13:00:00,9.0,30.0,1.0,1.0,58.0,3.0
4007.0,2014-05-14 14:00:00,8.0,8.0,6.0,1.0,56.0,5.0
4007.0,2014-05-14 15:00:00,10.0,16.0,8.0,1.0,63.0,3.0
4007.0,2014-05-14 16:00:00,10.0,13.0,2.0,1.0,54.0,3.0
4007.0,2014-05-14 17:00:00,9.0,20.0,2.0,1.0,49.0,3.0
4007.0,2014-05-14 18:00:00,9.0,20.0,10.0,1.0,50.0,3.0
