station_id_22,time,PM25_Concentration_22,PM10_Concentration_22,NO2_Concentration_22,CO_Concentration_22,O3_Concentration_22,SO2_Concentration_22
1023.0,2014-05-01 22:00:00,48.0,108.0,13.0,0.4,74.0,2.0
1023.0,2014-05-01 23:00:00,40.0,97.0,12.0,0.3,74.0,2.0
1023.0,2014-05-02 00:00:00,40.0,74.0,12.0,0.3,73.0,2.0
1023.0,2014-05-02 01:00:00,35.0,66.3,8.0,0.3,73.0,2.0
1023.0,2014-05-02 02:00:00,30.0,58.6,8.0,0.2,74.0,2.0
1023.0,2014-05-02 03:00:00,23.0,50.9,9.0,0.2,75.0,2.0
1023.0,2014-05-02 04:00:00,22.0,43.1,8.0,0.2,77.0,2.0
1023.0,2014-05-02 05:00:00,21.0,35.4,8.1,0.2,77.1,2.0
1023.0,2014-05-02 06:00:00,19.0,27.7,11.0,0.2,83.0,2.0
1023.0,2014-05-02 07:00:00,13.0,20.0,14.0,0.2,87.0,2.0
1023.0,2014-05-02 08:00:00,14.0,18.0,15.0,0.2,83.0,2.0
1023.0,2014-05-02 09:00:00,25.0,30.0,13.0,0.2,79.0,2.0
1023.0,2014-05-02 10:00:00,22.0,28.0,10.0,0.2,85.0,2.0
1023.0,2014-05-02 11:00:00,24.0,34.0,9.0,0.2,94.0,2.0
1023.0,2014-05-02 12:00:00,23.0,34.7,9.1,0.2,94.0,2.0
1023.0,2014-05-02 13:00:00,16.0,35.3,8.8,0.2,100.6,2.0
1023.0,2014-05-02 14:00:00,20.0,36.0,12.0,0.3,107.0,2.0
1023.0,2014-05-02 15:00:00,19.0,59.3,11.8,0.3,106.9,2.0
1023.0,2014-05-02 16:00:00,22.0,82.7,12.6,0.4,106.9,2.0
1023.0,2014-05-02 17:00:00,15.0,106.0,16.0,0.2,93.0,2.0
1023.0,2014-05-02 18:00:00,18.0,157.0,16.0,0.2,89.0,2.0
1023.0,2014-05-02 19:00:00,11.0,63.0,23.0,0.2,81.0,2.0
1023.0,2014-05-02 20:00:00,10.0,39.0,19.0,0.2,84.0,2.0
1023.0,2014-05-02 21:00:00,14.0,51.0,34.0,0.3,61.0,2.0
1023.0,2014-05-02 22:00:00,13.0,27.0,75.0,0.3,23.0,3.0
1023.0,2014-05-02 23:00:00,16.0,48.0,102.0,0.4,2.0,5.0
1023.0,2014-05-03 00:00:00,17.0,63.0,98.0,0.4,2.0,4.0
1023.0,2014-05-03 01:00:00,24.0,104.0,90.0,0.5,2.0,3.0
1023.0,2014-05-03 02:00:00,22.0,40.0,65.0,0.4,8.0,2.0
1023.0,2014-05-03 03:00:00,39.0,70.0,69.0,0.5,2.0,2.0
1023.0,2014-05-03 04:00:00,32.0,43.0,63.0,0.5,2.0,2.0
1023.0,2014-05-03 05:00:00,27.0,59.0,59.0,0.4,2.0,2.0
1023.0,2014-05-03 06:00:00,22.0,46.0,58.0,0.4,2.0,2.0
1023.0,2014-05-03 07:00:00,23.0,58.0,52.0,0.4,3.0,3.0
1023.0,2014-05-03 08:00:00,34.0,66.0,52.0,0.5,8.0,10.0
1023.0,2014-05-03 09:00:00,58.0,109.0,65.0,0.7,17.0,19.0
1023.0,2014-05-03 10:00:00,95.0,123.0,72.0,0.7,34.0,20.0
1023.0,2014-05-03 11:00:00,69.0,96.0,50.0,0.6,70.0,21.0
1023.0,2014-05-03 12:00:00,64.0,65.0,35.0,0.6,100.0,22.0
1023.0,2014-05-03 13:00:00,64.0,64.9,35.4,0.6,100.1,21.5
1023.0,2014-05-03 14:00:00,46.0,49.1,25.2,0.5,114.4,16.0
1023.0,2014-05-03 15:00:00,40.0,112.0,35.0,0.4,84.0,8.0
1023.0,2014-05-03 16:00:00,40.0,111.5,35.1,0.4,84.0,8.2
1023.0,2014-05-03 17:00:00,33.0,115.0,18.0,0.3,93.0,3.0
1023.0,2014-05-03 18:00:00,39.0,205.0,16.0,0.2,86.0,2.0
1023.0,2014-05-03 19:00:00,48.0,314.0,13.0,0.2,82.0,2.0
1023.0,2014-05-03 20:00:00,31.0,233.0,13.0,0.2,77.0,2.0
1023.0,2014-05-03 21:00:00,25.0,126.0,14.0,0.2,74.0,2.0
1023.0,2014-05-03 22:00:00,24.0,101.0,10.0,0.2,82.0,2.0
1023.0,2014-05-03 23:00:00,27.0,163.0,9.0,0.2,79.0,2.0
1023.0,2014-05-04 00:00:00,22.0,91.0,8.0,0.1,78.0,2.0
1023.0,2014-05-04 01:00:00,23.0,25.0,9.0,0.6,75.0,2.0
1023.0,2014-05-04 02:00:00,19.0,28.0,8.0,0.1,69.0,2.0
1023.0,2014-05-04 03:00:00,24.0,35.3,9.0,0.2,72.0,2.0
1023.0,2014-05-04 04:00:00,28.0,42.7,9.0,0.2,77.0,2.0
1023.0,2014-05-04 05:00:00,32.0,50.0,16.5,0.2,55.0,2.0
1023.0,2014-05-04 06:00:00,37.0,56.0,24.0,0.3,56.0,4.0
1023.0,2014-05-04 07:00:00,37.0,48.0,29.0,0.4,52.0,7.0
1023.0,2014-05-04 08:00:00,36.0,49.0,27.0,0.4,58.0,4.0
1023.0,2014-05-04 09:00:00,26.0,68.0,12.0,0.3,76.0,2.0
1023.0,2014-05-04 10:00:00,24.0,87.0,8.0,0.2,82.0,2.0
1023.0,2014-05-04 11:00:00,18.0,65.0,7.0,0.2,81.0,2.0
1023.0,2014-05-04 12:00:00,21.0,81.0,6.0,0.2,86.0,2.0
1023.0,2014-05-04 13:00:00,20.0,139.0,5.0,0.2,87.0,2.0
1023.0,2014-05-04 14:00:00,18.0,149.0,5.0,0.2,86.0,2.0
1023.0,2014-05-04 15:00:00,9.0,109.0,6.0,0.2,83.0,2.0
1023.0,2014-05-04 16:00:00,10.0,66.0,5.0,0.2,83.0,2.0
1023.0,2014-05-04 17:00:00,10.0,47.0,6.0,0.2,82.0,2.0
1023.0,2014-05-04 18:00:00,10.0,35.0,7.0,0.2,82.0,2.0
1023.0,2014-05-04 19:00:00,10.0,40.0,12.0,0.2,77.0,2.0
1023.0,2014-05-04 20:00:00,15.0,52.0,22.0,0.3,67.0,2.0
1023.0,2014-05-04 21:00:00,19.0,51.0,21.0,0.3,66.0,2.0
1023.0,2014-05-04 22:00:00,23.0,43.0,33.0,0.4,50.0,2.0
1023.0,2014-05-04 23:00:00,23.0,51.0,69.0,0.5,12.0,2.0
1023.0,2014-05-05 00:00:00,26.0,114.0,81.0,0.6,2.0,3.0
1023.0,2014-05-05 01:00:00,28.0,71.0,56.0,0.4,17.0,2.0
1023.0,2014-05-05 02:00:00,20.0,28.0,17.0,0.3,57.0,2.0
1023.0,2014-05-05 03:00:00,17.0,62.0,38.0,0.3,31.0,2.0
1023.0,2014-05-05 04:00:00,17.0,50.0,29.0,0.3,39.0,4.0
1023.0,2014-05-05 05:00:00,10.0,37.0,19.0,0.2,52.0,2.0
1023.0,2014-05-05 06:00:00,10.0,43.0,20.0,0.3,52.0,2.0
1023.0,2014-05-05 07:00:00,18.0,68.0,46.0,0.4,22.0,4.0
1023.0,2014-05-05 08:00:00,22.0,48.0,34.0,0.4,40.0,2.0
1023.0,2014-05-05 09:00:00,18.0,39.0,15.0,0.3,72.0,2.0
1023.0,2014-05-05 10:00:00,12.0,30.0,8.0,0.2,86.0,2.0
1023.0,2014-05-05 11:00:00,16.0,21.0,7.0,0.3,91.0,2.0
1023.0,2014-05-05 12:00:00,10.0,12.0,7.0,0.3,97.0,2.0
1023.0,2014-05-05 13:00:00,8.0,12.0,6.0,0.3,102.0,2.0
1023.0,2014-05-05 14:00:00,7.0,11.5,6.4,0.3,102.3,2.0
1023.0,2014-05-05 15:00:00,18.0,19.0,12.0,0.3,104.0,2.0
1023.0,2014-05-05 16:00:00,14.0,34.5,10.0,0.3,106.0,2.0
1023.0,2014-05-05 17:00:00,20.0,50.0,19.0,0.3,106.0,2.0
1023.0,2014-05-05 18:00:00,19.0,61.0,30.0,0.4,99.0,3.0
1023.0,2014-05-05 19:00:00,26.0,82.0,34.0,0.4,100.0,3.0
1023.0,2014-05-05 20:00:00,27.0,79.0,47.0,0.4,82.0,3.0
1023.0,2014-05-05 21:00:00,34.0,74.0,43.0,0.4,79.0,6.0
1023.0,2014-05-05 22:00:00,34.0,85.5,43.3,0.4,79.0,6.3
1023.0,2014-05-05 23:00:00,46.0,97.0,59.0,0.6,43.0,14.0
1023.0,2014-05-06 00:00:00,50.0,135.0,71.0,0.6,24.0,14.0
1023.0,2014-05-06 01:00:00,50.0,123.0,73.0,0.8,19.0,14.0
1023.0,2014-05-06 02:00:00,52.0,60.0,74.0,1.0,18.0,14.0
1023.0,2014-05-06 03:00:00,47.0,90.0,84.0,1.0,9.0,15.0
1023.0,2014-05-06 04:00:00,42.0,87.0,79.0,0.9,11.0,14.0
1023.0,2014-05-06 05:00:00,43.0,90.0,70.0,0.8,12.0,8.0
1023.0,2014-05-06 06:00:00,43.0,62.0,65.0,0.7,11.0,5.0
1023.0,2014-05-06 07:00:00,35.0,75.0,63.0,0.7,14.0,7.0
1023.0,2014-05-06 08:00:00,43.0,94.0,57.0,0.7,24.0,12.0
1023.0,2014-05-06 09:00:00,56.0,108.0,47.0,0.7,42.0,19.0
1023.0,2014-05-06 10:00:00,86.0,120.0,44.0,0.9,59.0,33.0
1023.0,2014-05-06 11:00:00,66.0,128.0,40.0,0.9,79.0,38.0
1023.0,2014-05-06 12:00:00,79.0,117.0,35.0,0.9,101.0,40.0
1023.0,2014-05-06 13:00:00,83.0,138.0,32.0,0.9,114.0,38.0
1023.0,2014-05-06 14:00:00,76.0,133.0,34.0,1.1,122.0,40.0
1023.0,2014-05-06 15:00:00,78.0,137.0,44.0,1.2,115.0,44.0
1023.0,2014-05-06 17:00:00,97.0,190.0,44.0,1.3,125.0,43.0
1023.0,2014-05-06 18:00:00,105.0,163.0,44.0,1.4,129.0,42.0
1023.0,2014-05-06 19:00:00,108.0,186.0,56.0,1.5,108.0,38.0
1023.0,2014-05-06 20:00:00,111.0,181.0,56.0,1.6,95.0,31.0
1023.0,2014-05-06 21:00:00,114.0,201.0,73.0,1.7,65.0,27.0
1023.0,2014-05-06 22:00:00,114.0,203.0,88.0,1.8,38.0,21.0
1023.0,2014-05-06 23:00:00,121.0,220.0,88.0,1.8,30.0,20.0
1023.0,2014-05-07 00:00:00,131.0,171.0,91.0,1.8,19.0,13.0
1023.0,2014-05-07 01:00:00,120.0,156.0,62.0,2.3,22.0,14.0
1023.0,2014-05-07 02:00:00,121.0,170.0,35.0,1.9,17.0,10.0
1023.0,2014-05-07 03:00:00,121.0,155.0,45.0,2.0,8.0,4.0
1023.0,2014-05-07 04:00:00,122.0,147.0,68.0,2.1,2.0,4.0
1023.0,2014-05-07 05:00:00,133.0,154.0,73.5,0.8,2.0,2.0
1023.0,2014-05-07 06:00:00,124.0,166.0,79.0,2.2,2.0,3.0
1023.0,2014-05-07 07:00:00,123.0,151.0,82.0,2.1,4.0,8.0
1023.0,2014-05-07 08:00:00,117.0,165.0,64.0,1.6,22.0,18.0
1023.0,2014-05-07 09:00:00,108.0,157.0,54.0,1.5,55.0,23.0
1023.0,2014-05-07 10:00:00,73.0,106.3,27.0,0.9,96.0,15.0
1023.0,2014-05-07 11:00:00,44.0,55.7,13.0,0.5,110.0,5.0
1023.0,2014-05-07 13:00:00,43.5,5.0,14.0,0.7,116.0,2.0
1023.0,2014-05-07 14:00:00,43.0,5.0,10.0,0.5,111.0,2.0
1023.0,2014-05-07 15:00:00,42.5,18.8,9.0,0.5,107.0,2.0
1023.0,2014-05-07 16:00:00,42.0,32.6,8.0,0.4,108.0,2.0
1023.0,2014-05-07 17:00:00,32.0,46.4,8.0,0.5,108.0,2.0
1023.0,2014-05-07 18:00:00,70.0,60.2,13.0,0.5,100.0,2.0
1023.0,2014-05-07 19:00:00,11.0,74.0,21.0,0.5,88.0,2.0
1023.0,2014-05-07 20:00:00,13.0,51.0,13.0,0.5,99.0,2.0
1023.0,2014-05-07 21:00:00,17.0,36.0,16.0,0.5,91.0,2.0
1023.0,2014-05-07 22:00:00,20.0,37.0,18.0,0.5,86.0,2.0
1023.0,2014-05-07 23:00:00,56.0,80.0,34.0,0.9,71.0,5.0
1023.0,2014-05-08 00:00:00,92.0,155.0,59.0,1.5,45.0,6.0
1023.0,2014-05-08 01:00:00,111.0,142.0,52.0,1.6,48.0,4.0
1023.0,2014-05-08 02:00:00,106.0,108.0,35.0,1.4,73.0,5.0
1023.0,2014-05-08 03:00:00,96.0,115.0,41.0,1.3,66.0,5.0
1023.0,2014-05-08 04:00:00,89.0,92.0,32.0,1.3,47.0,2.0
1023.0,2014-05-08 05:00:00,100.0,116.0,49.0,1.4,13.0,2.0
1023.0,2014-05-08 06:00:00,118.0,128.0,56.0,1.5,2.0,2.0
1023.0,2014-05-08 07:00:00,119.0,136.0,53.0,1.5,12.0,2.0
1023.0,2014-05-08 08:00:00,126.0,140.0,49.0,1.5,29.0,6.0
1023.0,2014-05-08 09:00:00,121.0,136.0,39.0,1.3,42.0,18.0
1023.0,2014-05-08 10:00:00,104.0,109.0,29.0,1.5,80.0,25.0
1023.0,2014-05-08 11:00:00,107.0,114.0,36.0,1.5,106.0,24.0
1023.0,2014-05-08 12:00:00,97.0,109.0,45.0,1.6,120.0,20.0
1023.0,2014-05-08 13:00:00,81.0,98.0,24.0,1.3,147.0,15.0
1023.0,2014-05-08 14:00:00,60.0,65.0,15.0,1.2,172.0,12.0
1023.0,2014-05-08 15:00:00,61.0,89.0,14.0,1.2,176.0,11.0
1023.0,2014-05-08 16:00:00,69.0,84.0,17.0,1.3,180.0,13.0
1023.0,2014-05-08 17:00:00,77.0,112.0,20.0,1.4,191.0,18.0
1023.0,2014-05-08 18:00:00,80.0,109.0,24.0,1.1,170.0,15.0
1023.0,2014-05-08 19:00:00,75.0,112.0,34.0,1.2,139.0,16.0
1023.0,2014-05-08 20:00:00,65.0,115.0,36.0,1.3,121.0,23.0
1023.0,2014-05-08 21:00:00,60.0,117.0,32.0,1.1,112.0,17.0
1023.0,2014-05-08 22:00:00,64.0,108.0,33.0,1.0,99.0,22.0
1023.0,2014-05-08 23:00:00,53.0,102.0,36.0,0.9,92.0,21.0
1023.0,2014-05-09 00:00:00,58.0,94.0,22.0,0.9,105.0,19.0
1023.0,2014-05-09 01:00:00,54.0,75.0,19.0,0.9,112.0,15.0
1023.0,2014-05-09 02:00:00,55.0,86.0,23.0,0.9,98.0,18.0
1023.0,2014-05-09 03:00:00,58.0,62.0,25.0,0.9,84.0,22.0
1023.0,2014-05-09 04:00:00,67.0,90.0,31.0,1.0,68.0,28.0
1023.0,2014-05-09 05:00:00,67.0,85.0,28.0,1.0,64.0,22.0
1023.0,2014-05-09 06:00:00,62.0,100.0,40.0,1.4,50.0,22.0
1023.0,2014-05-09 07:00:00,76.0,99.0,54.0,1.8,41.0,32.0
1023.0,2014-05-09 08:00:00,72.0,106.0,51.0,2.1,56.0,43.0
1023.0,2014-05-09 09:00:00,78.0,148.0,44.0,2.8,70.0,63.0
1023.0,2014-05-09 10:00:00,68.0,128.0,41.0,2.3,78.0,51.0
1023.0,2014-05-09 11:00:00,60.0,114.0,36.0,1.9,85.0,37.0
1023.0,2014-05-09 12:00:00,59.0,99.0,34.0,1.7,88.0,32.0
1023.0,2014-05-09 13:00:00,59.0,98.7,33.9,1.7,88.3,32.4
1023.0,2014-05-09 14:00:00,61.0,98.0,32.0,1.6,99.0,33.0
1023.0,2014-05-09 15:00:00,61.0,98.1,32.5,1.6,99.1,33.0
1023.0,2014-05-09 16:00:00,58.0,110.0,32.3,1.7,105.9,34.5
1023.0,2014-05-09 17:00:00,60.0,112.0,24.0,1.1,130.0,20.0
1023.0,2014-05-09 18:00:00,42.0,128.0,20.0,0.9,135.0,13.0
1023.0,2014-05-09 19:00:00,50.0,135.0,24.0,1.1,128.0,20.0
1023.0,2014-05-09 20:00:00,44.0,142.0,26.0,1.1,121.0,22.0
1023.0,2014-05-09 21:00:00,45.0,135.0,26.0,1.4,112.0,24.0
1023.0,2014-05-09 22:00:00,41.0,97.0,22.0,1.3,117.0,21.0
1023.0,2014-05-09 23:00:00,39.0,75.0,17.0,1.1,129.0,17.0
1023.0,2014-05-10 00:00:00,41.0,66.0,18.0,1.0,120.0,14.0
1023.0,2014-05-10 01:00:00,35.0,74.0,12.0,1.3,112.0,15.5
1023.0,2014-05-10 02:00:00,36.0,75.0,7.0,1.1,102.0,17.0
1023.0,2014-05-10 03:00:00,41.0,71.0,11.0,0.9,98.0,12.0
1023.0,2014-05-10 04:00:00,32.0,62.0,13.0,0.7,96.0,15.0
1023.0,2014-05-10 05:00:00,37.0,54.0,17.0,0.5,81.0,5.0
1023.0,2014-05-10 06:00:00,28.0,55.0,21.0,0.9,80.0,13.0
1023.0,2014-05-10 07:00:00,36.0,60.0,28.0,1.0,70.0,15.0
1023.0,2014-05-10 08:00:00,48.0,65.0,44.0,1.1,53.0,20.0
1023.0,2014-05-10 09:00:00,48.0,89.0,28.0,1.0,80.0,26.0
1023.0,2014-05-10 10:00:00,45.0,73.0,21.0,1.0,96.0,28.0
1023.0,2014-05-10 11:00:00,47.0,77.0,21.0,1.0,102.0,29.0
1023.0,2014-05-10 12:00:00,49.0,78.0,26.0,1.3,99.0,34.0
1023.0,2014-05-10 13:00:00,51.0,96.0,26.0,1.3,107.0,34.0
1023.0,2014-05-10 14:00:00,55.0,83.0,24.0,1.2,115.0,29.0
1023.0,2014-05-10 15:00:00,54.0,81.0,25.0,1.2,123.0,26.0
1023.0,2014-05-10 16:00:00,60.0,88.0,28.0,1.3,128.0,25.0
1023.0,2014-05-10 17:00:00,52.0,83.0,25.0,1.2,122.0,23.0
1023.0,2014-05-10 18:00:00,59.0,103.0,41.0,1.2,98.0,25.0
1023.0,2014-05-10 19:00:00,57.0,96.0,45.0,1.2,88.0,24.0
1023.0,2014-05-10 20:00:00,50.0,81.0,39.0,1.3,92.0,32.0
1023.0,2014-05-10 21:00:00,39.0,81.0,42.0,1.2,76.0,33.0
1023.0,2014-05-10 22:00:00,42.0,105.0,47.0,1.5,63.0,45.0
1023.0,2014-05-10 23:00:00,36.0,107.0,35.0,1.8,66.0,39.0
1023.0,2014-05-11 00:00:00,37.0,73.0,26.0,1.4,70.0,11.0
1023.0,2014-05-11 01:00:00,41.0,43.0,28.0,1.4,49.0,4.0
1023.0,2014-05-11 02:00:00,36.0,38.0,22.0,1.6,54.0,3.0
1023.0,2014-05-11 03:00:00,55.0,35.0,20.0,1.6,61.0,3.0
1023.0,2014-05-11 04:00:00,52.0,32.0,14.0,1.3,68.0,2.0
1023.0,2014-05-11 05:00:00,39.0,29.0,10.0,1.1,77.0,2.0
1023.0,2014-05-11 06:00:00,34.0,26.0,8.0,0.9,79.0,2.0
1023.0,2014-05-11 07:00:00,30.0,23.0,8.0,0.8,83.0,2.0
1023.0,2014-05-11 08:00:00,31.0,20.0,10.0,0.9,77.0,2.0
1023.0,2014-05-11 09:00:00,22.0,17.0,10.0,0.8,82.0,2.0
1023.0,2014-05-11 10:00:00,19.0,14.0,10.0,0.8,88.0,2.0
1023.0,2014-05-11 11:00:00,15.0,11.0,12.0,0.8,94.0,2.0
1023.0,2014-05-11 12:00:00,14.0,8.0,14.0,0.7,104.0,2.0
1023.0,2014-05-11 13:00:00,3.0,5.0,17.0,0.7,101.0,2.0
1023.0,2014-05-11 14:00:00,3.0,5.0,11.0,0.6,112.0,2.0
1023.0,2014-05-11 15:00:00,3.0,6.0,11.3,0.6,112.2,2.0
1023.0,2014-05-11 16:00:00,3.0,7.0,10.0,0.6,105.0,2.0
1023.0,2014-05-11 17:00:00,7.0,6.0,10.0,0.6,108.0,2.0
1023.0,2014-05-11 18:00:00,3.0,5.0,17.0,0.6,96.0,2.0
1023.0,2014-05-11 19:00:00,3.0,10.0,25.0,0.7,75.0,2.0
1023.0,2014-05-11 20:00:00,8.0,16.0,39.0,0.8,48.0,2.0
1023.0,2014-05-11 21:00:00,24.0,26.0,70.0,0.9,16.0,2.0
1023.0,2014-05-11 22:00:00,23.0,29.0,69.0,1.0,19.0,2.0
1023.0,2014-05-11 23:00:00,41.0,29.0,61.0,0.9,20.0,2.0
1023.0,2014-05-12 00:00:00,38.0,29.0,60.0,0.9,14.0,2.0
1023.0,2014-05-12 01:00:00,26.0,29.0,66.0,0.9,2.0,2.0
1023.0,2014-05-12 02:00:00,29.0,40.0,58.0,0.9,2.0,2.0
1023.0,2014-05-12 03:00:00,52.0,41.2,48.0,0.9,2.0,2.0
1023.0,2014-05-12 04:00:00,55.0,42.4,44.0,0.9,2.0,2.0
1023.0,2014-05-12 05:00:00,54.0,43.6,42.0,0.9,2.0,2.0
1023.0,2014-05-12 06:00:00,54.0,44.8,41.5,0.9,2.0,2.0
1023.0,2014-05-12 07:00:00,35.0,46.0,37.0,0.9,6.0,2.0
1023.0,2014-05-12 08:00:00,39.0,41.0,30.0,0.8,28.0,2.0
1023.0,2014-05-12 09:00:00,38.0,52.0,32.0,0.8,37.0,4.0
1023.0,2014-05-12 10:00:00,44.0,67.0,26.0,0.4,38.0,3.0
1023.0,2014-05-12 11:00:00,42.0,53.0,20.0,0.4,54.0,2.0
1023.0,2014-05-12 12:00:00,26.0,48.7,14.0,0.4,96.0,2.0
1023.0,2014-05-12 13:00:00,25.0,44.3,14.4,0.3,95.7,2.0
1023.0,2014-05-12 14:00:00,15.0,40.0,24.0,0.3,119.0,2.0
1023.0,2014-05-12 15:00:00,23.0,46.0,35.0,0.3,131.0,3.0
1023.0,2014-05-12 16:00:00,26.0,56.0,39.0,0.3,138.0,3.0
1023.0,2014-05-12 17:00:00,30.0,81.0,36.0,0.4,145.0,5.0
1023.0,2014-05-12 18:00:00,36.0,86.0,36.0,0.4,155.0,6.0
1023.0,2014-05-12 19:00:00,45.0,102.0,46.0,0.5,137.0,7.0
1023.0,2014-05-12 20:00:00,54.0,128.0,48.0,0.6,134.0,11.0
1023.0,2014-05-12 21:00:00,66.0,145.0,51.0,0.7,120.0,16.0
1023.0,2014-05-12 22:00:00,66.0,141.0,78.0,0.8,72.0,16.0
1023.0,2014-05-12 23:00:00,62.0,127.0,92.0,0.8,44.0,16.0
1023.0,2014-05-13 00:00:00,59.0,113.0,76.0,0.8,50.0,15.0
1023.0,2014-05-13 01:00:00,55.0,90.0,65.0,0.8,30.0,8.0
1023.0,2014-05-13 02:00:00,59.0,149.0,41.0,0.7,6.0,5.0
1023.0,2014-05-13 03:00:00,81.0,130.0,53.0,0.7,8.5,2.0
1023.0,2014-05-13 04:00:00,77.0,103.0,58.0,0.6,11.0,2.0
1023.0,2014-05-13 05:00:00,69.0,101.0,63.5,0.3,3.0,2.0
1023.0,2014-05-13 06:00:00,67.0,103.0,69.0,0.8,5.0,2.0
1023.0,2014-05-13 07:00:00,66.0,105.0,66.0,0.8,10.0,2.0
1023.0,2014-05-13 08:00:00,74.0,120.0,56.0,0.8,19.0,8.0
1023.0,2014-05-13 09:00:00,74.0,120.0,56.0,0.8,19.0,8.0
1023.0,2014-05-13 10:00:00,81.0,130.0,58.0,0.9,37.0,13.0
1023.0,2014-05-13 11:00:00,97.0,146.0,62.0,0.9,53.0,25.0
1023.0,2014-05-13 12:00:00,98.0,142.0,58.0,0.9,82.0,24.0
1023.0,2014-05-13 13:00:00,98.0,142.3,58.0,0.9,82.4,23.9
1023.0,2014-05-13 14:00:00,70.0,106.0,36.0,0.7,150.0,16.0
1023.0,2014-05-13 15:00:00,71.0,95.0,28.0,0.6,164.0,12.0
1023.0,2014-05-13 16:00:00,71.0,94.6,28.2,0.6,163.8,11.8
1023.0,2014-05-13 17:00:00,42.0,115.0,27.0,0.4,103.0,5.0
1023.0,2014-05-13 18:00:00,31.0,79.0,27.0,0.3,102.0,3.0
1023.0,2014-05-13 19:00:00,35.0,87.0,46.0,0.3,80.0,3.0
1023.0,2014-05-13 20:00:00,38.0,101.0,28.0,0.3,97.0,2.0
1023.0,2014-05-13 21:00:00,48.0,117.0,18.0,0.3,98.0,2.0
1023.0,2014-05-13 22:00:00,42.0,111.0,17.0,0.2,92.0,2.0
1023.0,2014-05-13 23:00:00,34.0,91.0,19.0,0.2,86.0,2.0
1023.0,2014-05-14 00:00:00,34.0,126.0,8.0,0.2,94.0,2.0
1023.0,2014-05-14 01:00:00,41.0,140.0,6.0,0.2,94.0,2.0
1023.0,2014-05-14 02:00:00,38.0,117.0,8.0,0.2,91.0,2.0
1023.0,2014-05-14 03:00:00,27.0,87.0,9.0,0.2,83.0,2.0
1023.0,2014-05-14 04:00:00,21.0,60.0,8.0,0.2,77.0,2.0
1023.0,2014-05-14 05:00:00,13.0,48.0,8.0,0.2,74.0,2.0
1023.0,2014-05-14 06:00:00,16.0,40.0,10.0,0.2,70.0,2.0
1023.0,2014-05-14 07:00:00,9.0,34.0,16.0,0.2,63.0,2.0
1023.0,2014-05-14 08:00:00,13.0,36.0,15.0,0.2,71.0,2.0
1023.0,2014-05-14 09:00:00,10.0,26.0,14.0,0.2,75.0,2.0
1023.0,2014-05-14 10:00:00,8.0,23.0,12.0,0.3,77.0,2.0
1023.0,2014-05-14 11:00:00,8.0,20.0,12.0,0.3,77.0,2.0
1023.0,2014-05-14 12:00:00,11.0,18.0,10.0,0.3,80.0,2.0
1023.0,2014-05-14 13:00:00,12.0,16.0,10.0,0.3,84.0,2.0
1023.0,2014-05-14 14:00:00,9.0,25.0,11.0,0.2,92.0,2.0
1023.0,2014-05-14 15:00:00,6.0,19.5,10.0,0.2,98.0,2.0
1023.0,2014-05-14 16:00:00,3.0,14.0,12.0,0.2,99.0,2.0
1023.0,2014-05-14 17:00:00,5.0,24.0,23.0,0.3,86.0,2.0
1023.0,2014-05-14 18:00:00,8.0,21.0,22.0,0.2,88.0,2.0
