station_id_13,time,PM25_Concentration_13,PM10_Concentration_13,NO2_Concentration_13,CO_Concentration_13,O3_Concentration_13,SO2_Concentration_13
1014.0,2014-05-03 05:00:00,31.0,56.6,90.4,0.6,2.0,3.5
1014.0,2014-05-03 06:00:00,54.0,105.6,95.4,0.9,2.0,4.2
1014.0,2014-05-03 07:00:00,67.0,130.4,89.4,1.4,2.0,3.7
1014.0,2014-05-03 08:00:00,78.0,129.6,85.2,1.4,2.0,6.8
1014.0,2014-05-03 09:00:00,76.0,114.1,93.3,1.2,2.0,7.3
1014.0,2014-05-03 10:00:00,79.0,116.0,99.9,0.9,2.7,14.2
1014.0,2014-05-03 11:00:00,64.0,95.7,67.6,0.4,29.2,25.7
1014.0,2014-05-03 12:00:00,63.0,68.1,70.7,0.4,48.8,27.7
1014.0,2014-05-03 13:00:00,65.0,79.1,49.9,0.3,81.8,24.3
1014.0,2014-05-03 14:00:00,43.0,65.8,40.0,0.2,101.9,18.6
1014.0,2014-05-03 15:00:00,27.0,89.7,19.7,0.1,116.9,15.9
1014.0,2014-05-03 16:00:00,20.0,33.1,22.2,0.1,99.6,12.3
1014.0,2014-05-03 17:00:00,38.0,45.1,14.0,0.1,96.3,10.6
1014.0,2014-05-03 18:00:00,28.0,99.8,8.4,0.1,105.7,5.0
1014.0,2014-05-03 19:00:00,36.0,192.1,6.9,0.1,96.4,3.4
1014.0,2014-05-03 20:00:00,48.0,314.9,6.4,0.1,91.3,2.9
1014.0,2014-05-03 21:00:00,36.0,189.7,5.9,0.1,87.9,2.0
1014.0,2014-05-03 22:00:00,21.0,101.3,7.7,0.1,82.1,3.4
1014.0,2014-05-03 23:00:00,21.0,64.4,7.9,0.1,83.0,2.4
1014.0,2014-05-04 00:00:00,32.0,70.9,8.3,0.1,82.4,2.0
1014.0,2014-05-04 01:00:00,27.0,50.8,9.5,0.1,78.6,3.7
1014.0,2014-05-04 02:00:00,23.0,38.1,11.2,0.1,75.6,2.0
1014.0,2014-05-04 03:00:00,20.0,21.6,10.9,0.1,76.9,2.0
1014.0,2014-05-04 04:00:00,22.0,23.8,12.9,0.1,75.0,2.0
1014.0,2014-05-04 05:00:00,23.0,26.0,13.8,0.1,73.5,4.1
1014.0,2014-05-04 06:00:00,34.0,27.3,8.5,0.1,77.1,4.0
1014.0,2014-05-04 07:00:00,33.0,28.7,11.1,0.1,74.6,5.2
1014.0,2014-05-04 08:00:00,29.0,30.0,12.0,0.1,73.0,2.9
1014.0,2014-05-04 09:00:00,31.0,34.1,13.8,0.1,73.7,6.5
1014.0,2014-05-04 10:00:00,31.0,48.6,14.0,0.1,75.4,22.3
1014.0,2014-05-04 11:00:00,25.0,76.5,12.4,0.1,84.7,18.3
1014.0,2014-05-04 12:00:00,21.0,56.3,6.0,0.1,91.2,13.7
1014.0,2014-05-04 13:00:00,17.0,45.7,5.7,0.2,91.2,11.7
1014.0,2014-05-04 14:00:00,25.0,83.3,4.2,0.1,92.0,16.1
1014.0,2014-05-04 15:00:00,9.0,64.5,4.1,0.1,92.8,17.0
1014.0,2014-05-04 16:00:00,17.0,45.8,5.0,0.1,90.1,16.5
1014.0,2014-05-04 17:00:00,11.0,29.6,5.7,0.1,88.7,17.2
1014.0,2014-05-04 18:00:00,8.0,27.1,10.5,0.2,83.0,17.2
1014.0,2014-05-04 19:00:00,11.0,19.2,6.9,0.2,85.6,9.3
1014.0,2014-05-04 20:00:00,10.0,23.9,9.1,0.2,81.5,7.8
1014.0,2014-05-04 21:00:00,14.0,27.0,20.6,0.3,68.0,7.1
1014.0,2014-05-04 22:00:00,19.0,63.6,48.7,0.5,33.0,9.3
1014.0,2014-05-04 23:00:00,22.0,69.4,71.3,0.8,7.8,11.0
1014.0,2014-05-05 00:00:00,40.0,80.0,89.3,1.4,2.0,12.2
1014.0,2014-05-05 01:00:00,42.0,67.7,99.8,1.6,2.0,12.8
1014.0,2014-05-05 02:00:00,53.0,95.1,119.8,1.9,2.0,15.8
1014.0,2014-05-05 03:00:00,51.0,87.3,103.2,1.8,2.0,9.2
1014.0,2014-05-05 04:00:00,63.0,79.2,69.9,1.4,2.0,2.5
1014.0,2014-05-05 05:00:00,45.0,75.5,87.3,1.0,2.0,3.2
1014.0,2014-05-05 06:00:00,39.0,67.4,81.4,0.8,2.0,4.7
1014.0,2014-05-05 07:00:00,26.0,42.0,75.4,0.5,2.3,2.0
1014.0,2014-05-05 08:00:00,32.0,80.3,44.9,0.1,47.0,2.0
1014.0,2014-05-05 09:00:00,5.0,77.8,36.0,0.1,61.3,2.0
1014.0,2014-05-05 10:00:00,16.0,34.4,34.6,0.2,68.7,2.0
1014.0,2014-05-05 11:00:00,12.0,40.8,38.6,0.1,70.2,2.0
1014.0,2014-05-05 12:00:00,13.0,28.6,22.4,0.1,86.5,2.0
1014.0,2014-05-05 13:00:00,3.0,29.9,35.0,0.1,82.1,2.4
1014.0,2014-05-05 14:00:00,9.0,26.1,28.7,0.1,92.4,3.1
1014.0,2014-05-05 15:00:00,8.0,25.3,21.0,0.1,98.0,3.6
1014.0,2014-05-05 16:00:00,15.0,37.2,22.1,0.1,99.2,6.0
1014.0,2014-05-05 17:00:00,14.0,21.6,57.4,0.2,75.2,4.2
1014.0,2014-05-05 18:00:00,24.0,29.9,54.7,0.1,77.0,8.4
1014.0,2014-05-05 19:00:00,22.0,36.3,71.3,0.2,71.6,2.0
1014.0,2014-05-05 20:00:00,21.0,32.5,41.2,0.1,99.4,2.3
1014.0,2014-05-05 21:00:00,23.0,32.7,54.0,0.2,81.2,4.5
1014.0,2014-05-05 22:00:00,28.0,47.2,99.6,0.5,29.7,5.8
1014.0,2014-05-05 23:00:00,45.0,73.3,118.4,0.8,3.5,5.2
1014.0,2014-05-06 00:00:00,53.0,63.5,104.4,0.8,15.6,17.0
1014.0,2014-05-06 01:00:00,52.0,61.0,102.1,1.0,9.5,20.7
1014.0,2014-05-06 02:00:00,53.0,54.4,96.8,0.7,15.4,22.7
1014.0,2014-05-06 03:00:00,62.0,83.0,112.6,0.9,2.0,21.3
1014.0,2014-05-06 04:00:00,81.0,111.0,110.8,0.9,2.0,9.6
1014.0,2014-05-06 05:00:00,68.0,93.6,107.0,1.2,2.0,6.1
1014.0,2014-05-06 06:00:00,70.0,88.1,91.8,1.3,2.0,4.2
1014.0,2014-05-06 07:00:00,66.0,81.9,91.3,1.5,2.0,5.4
1014.0,2014-05-06 08:00:00,66.0,86.4,93.7,1.5,2.0,12.3
1014.0,2014-05-06 09:00:00,54.0,70.9,92.5,1.2,4.9,24.8
1014.0,2014-05-06 10:00:00,57.0,65.1,83.4,0.9,13.6,31.7
1014.0,2014-05-06 11:00:00,61.0,66.1,84.8,0.8,28.0,37.7
1014.0,2014-05-06 12:00:00,60.8,66.0,84.0,0.8,29.9,37.5
1014.0,2014-05-06 13:00:00,60.5,65.9,83.3,0.8,31.9,37.3
1014.0,2014-05-06 14:00:00,60.2,65.8,82.5,0.8,33.8,37.1
1014.0,2014-05-06 15:00:00,60.0,65.8,81.8,0.8,35.8,36.9
1014.0,2014-05-06 17:00:00,59.8,65.7,81.0,0.8,37.7,36.7
1014.0,2014-05-06 18:00:00,59.5,65.6,80.2,0.8,39.7,36.5
1014.0,2014-05-06 19:00:00,59.2,65.5,79.5,0.8,41.6,36.3
1014.0,2014-05-06 20:00:00,59.0,65.4,78.7,0.8,43.6,36.1
1014.0,2014-05-06 21:00:00,58.8,65.3,78.0,0.8,45.5,35.9
1014.0,2014-05-06 22:00:00,58.5,65.2,77.2,0.8,47.5,35.7
1014.0,2014-05-06 23:00:00,58.2,65.2,76.5,0.8,49.4,35.5
1014.0,2014-05-07 00:00:00,58.0,65.1,75.7,0.8,51.4,35.3
1014.0,2014-05-07 01:00:00,57.8,65.0,74.9,0.8,53.3,35.1
1014.0,2014-05-07 02:00:00,57.5,64.9,74.2,0.8,55.3,34.9
1014.0,2014-05-07 03:00:00,57.2,64.8,73.4,0.8,57.2,34.7
1014.0,2014-05-07 04:00:00,57.0,64.7,72.7,0.8,59.2,34.5
1014.0,2014-05-07 05:00:00,56.8,64.6,71.9,0.8,61.1,34.3
1014.0,2014-05-07 06:00:00,56.5,64.6,71.2,0.8,63.1,34.1
1014.0,2014-05-07 07:00:00,56.2,64.5,70.4,0.8,65.0,33.9
1014.0,2014-05-07 08:00:00,56.0,64.4,69.6,0.8,67.0,33.7
1014.0,2014-05-07 09:00:00,55.8,64.3,68.9,0.8,68.9,33.5
1014.0,2014-05-07 10:00:00,55.5,64.2,68.1,0.8,70.9,33.3
1014.0,2014-05-07 11:00:00,55.2,64.1,67.4,0.8,72.8,33.1
1014.0,2014-05-07 13:00:00,55.0,64.0,66.6,0.8,74.8,32.8
1014.0,2014-05-07 14:00:00,54.8,63.9,65.8,0.7,76.7,32.6
1014.0,2014-05-07 15:00:00,54.5,63.9,65.1,0.7,78.6,32.4
1014.0,2014-05-07 16:00:00,54.2,63.8,64.3,0.7,80.6,32.2
1014.0,2014-05-07 17:00:00,54.0,63.7,63.6,0.7,82.5,32.0
1014.0,2014-05-07 18:00:00,53.8,63.6,62.8,0.7,84.5,31.8
1014.0,2014-05-07 19:00:00,53.5,63.5,62.0,0.7,86.4,31.6
1014.0,2014-05-07 20:00:00,53.2,63.4,61.3,0.7,88.4,31.4
1014.0,2014-05-07 21:00:00,53.0,63.3,60.5,0.7,90.3,31.2
1014.0,2014-05-07 22:00:00,52.8,63.3,59.8,0.7,92.3,31.0
1014.0,2014-05-07 23:00:00,52.5,63.2,59.0,0.7,94.2,30.8
1014.0,2014-05-08 00:00:00,52.2,63.1,58.3,0.7,96.2,30.6
1014.0,2014-05-08 01:00:00,52.0,63.0,57.5,0.7,98.1,30.4
1014.0,2014-05-08 02:00:00,51.8,62.9,56.7,0.7,100.1,30.2
1014.0,2014-05-08 03:00:00,51.5,62.8,56.0,0.7,102.0,30.0
1014.0,2014-05-08 04:00:00,51.2,62.7,55.2,0.7,104.0,29.8
1014.0,2014-05-08 05:00:00,51.0,62.7,54.5,0.7,105.9,29.6
1014.0,2014-05-08 06:00:00,50.8,62.6,53.7,0.7,107.9,29.4
1014.0,2014-05-08 07:00:00,50.5,62.5,53.0,0.7,109.8,29.2
1014.0,2014-05-08 08:00:00,50.2,62.4,52.2,0.7,111.8,29.0
1014.0,2014-05-08 09:00:00,50.0,62.3,51.4,0.7,113.7,28.8
1014.0,2014-05-08 10:00:00,49.8,62.2,50.7,0.7,115.7,28.6
1014.0,2014-05-08 11:00:00,49.5,62.1,49.9,0.7,117.6,28.4
1014.0,2014-05-08 12:00:00,49.2,62.1,49.2,0.7,119.6,28.2
1014.0,2014-05-08 13:00:00,49.0,62.0,48.4,0.7,121.5,28.0
1014.0,2014-05-08 14:00:00,49.0,61.9,48.4,0.7,121.5,28.0
1014.0,2014-05-08 15:00:00,53.0,61.8,63.7,0.8,115.5,25.0
1014.0,2014-05-08 16:00:00,41.0,61.7,48.5,0.7,137.5,26.1
1014.0,2014-05-08 17:00:00,53.0,61.6,85.0,1.1,130.2,30.4
1014.0,2014-05-08 18:00:00,69.0,61.5,73.5,1.0,142.7,28.4
1014.0,2014-05-08 19:00:00,59.0,61.4,83.2,0.9,124.3,26.6
1014.0,2014-05-08 20:00:00,68.0,61.4,121.1,1.4,67.7,27.3
1014.0,2014-05-08 21:00:00,57.0,61.3,106.8,1.4,74.7,30.1
1014.0,2014-05-08 22:00:00,53.0,61.2,104.6,1.0,58.3,26.1
1014.0,2014-05-08 23:00:00,50.0,61.1,107.5,0.8,48.8,29.4
1014.0,2014-05-09 00:00:00,61.0,61.0,115.7,0.9,43.4,34.8
1014.0,2014-05-09 01:00:00,63.0,60.9,128.8,0.9,32.4,30.7
1014.0,2014-05-09 02:00:00,54.0,60.8,134.4,0.8,21.7,28.0
1014.0,2014-05-09 03:00:00,59.0,60.8,139.0,0.8,11.0,26.9
1014.0,2014-05-09 04:00:00,65.0,60.7,125.9,0.9,7.2,27.1
1014.0,2014-05-09 05:00:00,64.0,60.6,121.9,0.9,4.4,18.6
1014.0,2014-05-09 06:00:00,58.0,60.5,112.8,1.3,6.8,27.0
1014.0,2014-05-09 07:00:00,64.0,60.4,114.3,2.4,12.4,59.6
1014.0,2014-05-09 08:00:00,78.0,60.3,120.7,2.8,11.9,68.4
1014.0,2014-05-09 09:00:00,81.0,60.2,120.1,3.0,14.9,75.2
1014.0,2014-05-09 10:00:00,75.0,60.2,108.4,2.9,24.7,64.0
1014.0,2014-05-09 11:00:00,74.0,60.1,96.3,2.3,30.0,51.3
1014.0,2014-05-09 12:00:00,64.0,60.0,90.6,1.8,35.6,39.3
1014.0,2014-05-09 13:00:00,57.0,59.9,89.0,1.6,39.7,36.7
1014.0,2014-05-09 14:00:00,60.0,59.2,84.9,1.5,47.3,38.7
1014.0,2014-05-09 15:00:00,64.0,58.6,89.4,1.7,45.5,35.3
1014.0,2014-05-09 16:00:00,57.0,57.9,101.0,1.9,38.8,41.3
1014.0,2014-05-09 17:00:00,61.0,49.3,94.7,1.3,56.0,39.5
1014.0,2014-05-09 18:00:00,35.0,40.8,76.0,0.8,100.7,28.7
1014.0,2014-05-09 19:00:00,31.0,32.2,79.9,0.7,89.3,20.3
1014.0,2014-05-09 20:00:00,33.0,54.6,88.0,0.6,79.3,17.5
1014.0,2014-05-09 21:00:00,38.0,69.9,91.8,0.8,68.2,18.5
1014.0,2014-05-09 22:00:00,43.0,67.1,98.3,1.1,53.4,16.8
1014.0,2014-05-09 23:00:00,45.0,55.9,85.7,1.1,67.1,28.9
1014.0,2014-05-10 00:00:00,48.0,54.4,97.1,1.1,50.3,27.4
1014.0,2014-05-10 01:00:00,41.0,47.8,106.7,1.2,34.3,26.6
1014.0,2014-05-10 02:00:00,40.0,44.0,114.5,1.2,23.0,28.9
1014.0,2014-05-10 03:00:00,34.0,40.2,109.1,1.1,20.5,31.4
1014.0,2014-05-10 04:00:00,35.0,35.6,105.2,1.1,16.0,31.7
1014.0,2014-05-10 05:00:00,36.0,38.1,101.2,1.1,17.7,29.2
1014.0,2014-05-10 06:00:00,38.0,43.5,94.1,1.2,18.2,25.7
1014.0,2014-05-10 07:00:00,41.0,45.9,104.3,1.4,5.6,25.5
1014.0,2014-05-10 08:00:00,40.0,43.0,92.2,1.4,15.6,32.7
1014.0,2014-05-10 09:00:00,41.0,50.0,81.1,1.4,29.8,37.8
1014.0,2014-05-10 10:00:00,48.0,50.5,71.7,1.3,43.2,43.6
1014.0,2014-05-10 11:00:00,42.0,46.8,75.3,1.3,45.8,44.1
1014.0,2014-05-10 12:00:00,44.0,50.3,74.4,1.4,46.3,46.7
1014.0,2014-05-10 13:00:00,45.0,49.4,82.6,1.6,44.5,45.9
1014.0,2014-05-10 14:00:00,56.0,102.6,78.3,1.4,56.2,45.6
1014.0,2014-05-10 15:00:00,60.0,78.0,86.1,1.3,59.7,43.5
1014.0,2014-05-10 16:00:00,49.0,53.5,87.2,1.7,67.2,42.0
1014.0,2014-05-10 17:00:00,47.0,53.4,92.6,1.4,59.2,36.5
1014.0,2014-05-10 18:00:00,48.0,52.5,102.1,1.6,54.8,33.6
1014.0,2014-05-10 19:00:00,52.0,56.0,118.0,1.8,39.1,32.2
1014.0,2014-05-10 20:00:00,59.0,60.9,111.6,1.5,26.7,27.2
1014.0,2014-05-10 21:00:00,52.0,54.3,113.9,1.5,14.8,22.2
1014.0,2014-05-10 22:00:00,45.0,47.8,109.5,1.4,13.6,29.6
1014.0,2014-05-10 23:00:00,34.0,41.2,99.0,1.6,17.9,32.6
1014.0,2014-05-11 00:00:00,38.0,76.1,88.8,1.4,22.5,17.1
1014.0,2014-05-11 01:00:00,38.0,52.0,94.0,1.5,2.2,9.7
1014.0,2014-05-11 02:00:00,39.0,51.8,82.0,1.2,6.4,8.5
1014.0,2014-05-11 03:00:00,41.0,51.7,62.9,1.4,5.5,9.7
1014.0,2014-05-11 04:00:00,43.0,51.5,45.3,1.4,9.8,10.9
1014.0,2014-05-11 05:00:00,47.0,51.3,56.2,1.4,11.3,10.4
1014.0,2014-05-11 06:00:00,37.0,51.2,58.8,1.2,12.8,7.1
1014.0,2014-05-11 07:00:00,33.0,51.0,61.4,1.0,32.8,10.7
1014.0,2014-05-11 08:00:00,30.0,50.8,61.1,1.0,33.7,9.1
1014.0,2014-05-11 09:00:00,26.0,50.7,59.7,1.1,36.4,8.2
1014.0,2014-05-11 10:00:00,23.0,50.5,59.5,1.0,34.0,8.6
1014.0,2014-05-11 11:00:00,22.0,50.3,61.9,1.1,29.0,10.3
1014.0,2014-05-11 12:00:00,16.0,50.2,49.3,1.0,47.3,10.2
1014.0,2014-05-11 13:00:00,12.0,50.0,40.8,0.8,57.9,9.5
1014.0,2014-05-11 14:00:00,12.0,49.9,32.0,0.6,67.4,10.5
1014.0,2014-05-11 15:00:00,11.0,49.7,27.8,0.6,80.4,4.1
1014.0,2014-05-11 16:00:00,7.0,49.5,22.9,0.6,89.5,10.9
1014.0,2014-05-11 17:00:00,3.0,49.4,23.4,0.5,96.1,11.7
1014.0,2014-05-11 18:00:00,10.0,49.2,17.2,0.4,102.4,10.4
1014.0,2014-05-11 19:00:00,10.0,49.0,26.5,0.4,72.2,11.2
1014.0,2014-05-11 20:00:00,10.0,48.9,36.1,0.5,60.9,6.5
1014.0,2014-05-11 21:00:00,10.0,48.7,38.1,0.6,62.2,5.8
1014.0,2014-05-11 22:00:00,18.0,48.5,38.6,0.6,59.5,9.6
1014.0,2014-05-11 23:00:00,21.0,48.4,35.8,0.5,58.0,8.2
1014.0,2014-05-12 00:00:00,25.0,48.2,43.3,0.7,38.1,10.9
1014.0,2014-05-12 01:00:00,28.0,48.0,45.8,0.7,21.2,9.4
1014.0,2014-05-12 02:00:00,32.0,47.9,57.6,0.8,7.0,8.5
1014.0,2014-05-12 03:00:00,28.0,47.7,70.7,1.1,2.0,11.0
1014.0,2014-05-12 04:00:00,45.0,47.5,71.9,1.3,2.0,11.7
1014.0,2014-05-12 05:00:00,45.0,47.4,62.4,1.2,2.0,12.2
1014.0,2014-05-12 06:00:00,49.0,47.2,52.1,1.5,2.0,13.2
1014.0,2014-05-12 07:00:00,40.0,47.0,48.7,1.7,2.0,13.6
1014.0,2014-05-12 08:00:00,60.0,46.9,59.4,1.8,2.0,9.2
1014.0,2014-05-12 09:00:00,71.0,46.7,97.9,1.9,2.0,10.6
1014.0,2014-05-12 10:00:00,75.0,46.5,88.6,1.6,4.7,14.2
1014.0,2014-05-12 11:00:00,70.0,46.4,92.2,1.5,15.9,23.4
1014.0,2014-05-12 12:00:00,31.0,46.2,49.4,0.5,75.0,16.9
1014.0,2014-05-12 13:00:00,3.0,46.0,22.9,0.2,112.7,13.9
1014.0,2014-05-12 14:00:00,13.0,45.9,19.5,0.2,124.9,14.5
1014.0,2014-05-12 15:00:00,7.0,45.7,17.3,0.3,141.9,14.5
1014.0,2014-05-12 16:00:00,12.0,45.6,21.2,0.4,142.9,14.0
1014.0,2014-05-12 17:00:00,24.0,45.4,24.9,0.4,152.0,16.8
1014.0,2014-05-12 18:00:00,27.0,45.2,33.3,0.5,151.3,18.5
1014.0,2014-05-12 19:00:00,32.0,45.1,31.9,0.6,148.3,18.7
1014.0,2014-05-12 20:00:00,45.0,44.9,43.0,0.6,134.6,22.7
1014.0,2014-05-12 21:00:00,52.0,44.7,38.1,0.5,140.7,22.5
1014.0,2014-05-12 22:00:00,46.0,44.6,43.6,0.4,111.5,20.8
1014.0,2014-05-12 23:00:00,53.0,44.4,45.2,0.5,89.0,22.1
1014.0,2014-05-13 00:00:00,47.0,44.2,34.0,0.5,104.4,30.8
1014.0,2014-05-13 01:00:00,32.0,44.1,28.4,0.4,104.9,28.5
1014.0,2014-05-13 02:00:00,29.0,43.9,29.7,0.3,94.9,27.6
1014.0,2014-05-13 03:00:00,30.0,52.1,36.1,0.3,78.2,25.5
1014.0,2014-05-13 04:00:00,43.0,55.2,41.1,0.4,58.2,19.9
1014.0,2014-05-13 05:00:00,40.0,67.8,55.2,0.6,34.6,17.8
1014.0,2014-05-13 06:00:00,43.0,90.6,75.7,0.8,2.5,13.3
1014.0,2014-05-13 07:00:00,82.0,118.7,80.6,1.2,2.0,12.5
1014.0,2014-05-13 08:00:00,74.0,123.1,81.4,1.2,2.0,13.5
1014.0,2014-05-13 09:00:00,99.0,155.6,101.8,1.5,2.0,16.4
1014.0,2014-05-13 10:00:00,93.0,129.2,105.5,1.4,4.7,18.0
1014.0,2014-05-13 11:00:00,98.0,128.2,114.0,1.1,11.0,23.8
1014.0,2014-05-13 12:00:00,91.0,121.9,116.0,1.0,30.0,36.0
1014.0,2014-05-13 13:00:00,89.0,115.9,102.8,0.9,56.6,34.3
1014.0,2014-05-13 14:00:00,117.0,113.3,82.1,0.8,81.6,30.9
1014.0,2014-05-13 15:00:00,66.0,110.7,44.1,0.6,111.4,23.5
1014.0,2014-05-13 16:00:00,40.0,57.2,13.6,0.4,130.5,15.2
1014.0,2014-05-13 17:00:00,37.0,54.4,12.1,0.4,133.5,13.8
1014.0,2014-05-13 18:00:00,33.0,59.6,15.1,0.4,102.1,12.2
1014.0,2014-05-13 19:00:00,27.0,41.2,19.9,0.4,119.9,13.0
1014.0,2014-05-13 20:00:00,26.0,41.7,23.8,0.3,110.4,13.3
1014.0,2014-05-13 21:00:00,26.0,54.5,28.4,0.2,100.7,9.8
1014.0,2014-05-13 22:00:00,27.0,54.7,30.1,0.1,92.4,8.2
1014.0,2014-05-13 23:00:00,25.0,53.7,29.2,0.1,87.3,2.0
1014.0,2014-05-14 00:00:00,22.0,45.1,20.0,0.1,87.1,9.7
1014.0,2014-05-14 01:00:00,17.0,77.1,47.6,0.1,62.7,9.3
1014.0,2014-05-14 02:00:00,30.0,98.5,53.9,0.1,42.4,8.9
1014.0,2014-05-14 03:00:00,24.0,65.7,28.8,0.1,38.9,7.8
1014.0,2014-05-14 04:00:00,15.0,52.8,21.5,0.2,41.2,6.6
1014.0,2014-05-14 05:00:00,19.0,35.3,21.4,0.3,34.6,5.9
1014.0,2014-05-14 06:00:00,20.0,46.9,24.2,0.4,27.9,10.8
1014.0,2014-05-14 07:00:00,14.0,40.2,26.9,0.4,60.7,7.0
1014.0,2014-05-14 08:00:00,21.0,75.2,27.9,0.6,56.4,11.7
1014.0,2014-05-14 09:00:00,10.0,45.7,24.3,0.4,59.2,9.8
1014.0,2014-05-14 10:00:00,16.0,18.7,17.0,0.4,68.4,10.4
1014.0,2014-05-14 11:00:00,16.0,22.8,15.3,0.2,71.8,17.1
1014.0,2014-05-14 12:00:00,10.0,21.9,15.1,0.2,73.6,6.9
1014.0,2014-05-14 13:00:00,11.0,17.2,13.5,0.2,76.7,10.9
1014.0,2014-05-14 14:00:00,10.0,18.8,14.8,0.2,77.5,14.3
1014.0,2014-05-14 15:00:00,7.0,9.6,11.1,0.2,91.6,9.2
1014.0,2014-05-14 16:00:00,10.0,16.6,12.9,0.2,96.8,8.6
1014.0,2014-05-14 17:00:00,4.0,5.6,12.5,0.2,99.1,8.5
1014.0,2014-05-14 18:00:00,11.0,11.6,15.2,0.1,99.1,8.2
