station_id_31,time,PM25_Concentration_31,PM10_Concentration_31,NO2_Concentration_31,CO_Concentration_31,O3_Concentration_31,SO2_Concentration_31
1032.0,2014-05-03 03:00:00,9.0,73.8,5.9,0.1,51.0,2.0
1032.0,2014-05-03 04:00:00,10.0,72.2,8.0,0.2,49.1,2.0
1032.0,2014-05-03 05:00:00,12.0,70.5,7.3,0.2,45.6,2.0
1032.0,2014-05-03 06:00:00,5.0,68.8,7.1,0.2,43.9,2.0
1032.0,2014-05-03 07:00:00,11.0,67.2,6.9,0.2,40.8,2.0
1032.0,2014-05-03 08:00:00,5.0,65.5,5.5,0.2,42.0,2.0
1032.0,2014-05-03 09:00:00,11.0,63.9,4.3,0.3,47.9,2.0
1032.0,2014-05-03 10:00:00,17.0,62.2,7.5,0.3,56.4,3.3
1032.0,2014-05-03 11:00:00,36.0,60.5,16.3,0.5,70.1,12.2
1032.0,2014-05-03 12:00:00,45.0,58.9,19.8,0.5,74.9,13.9
1032.0,2014-05-03 13:00:00,61.0,57.2,28.0,0.6,88.8,18.5
1032.0,2014-05-03 14:00:00,54.0,55.6,17.2,0.6,118.5,18.7
1032.0,2014-05-03 15:00:00,47.0,53.9,15.3,0.5,120.8,15.3
1032.0,2014-05-03 16:00:00,15.0,52.2,5.6,0.4,118.7,3.4
1032.0,2014-05-03 17:00:00,16.0,50.6,4.5,0.4,111.4,4.9
1032.0,2014-05-03 18:00:00,14.0,48.9,2.0,0.3,109.6,2.6
1032.0,2014-05-03 19:00:00,3.0,47.2,2.0,0.3,101.3,2.0
1032.0,2014-05-03 20:00:00,24.0,45.6,2.0,0.3,91.6,2.0
1032.0,2014-05-03 21:00:00,36.0,43.9,2.0,0.3,88.1,2.0
1032.0,2014-05-03 22:00:00,23.0,42.3,2.0,0.2,87.3,2.0
1032.0,2014-05-03 23:00:00,30.0,40.6,2.0,0.3,88.7,2.0
1032.0,2014-05-04 00:00:00,29.0,38.9,2.0,0.3,86.5,2.0
1032.0,2014-05-04 01:00:00,20.0,37.3,2.0,0.3,85.9,2.0
1032.0,2014-05-04 02:00:00,17.0,35.6,2.0,0.3,87.0,2.0
1032.0,2014-05-04 03:00:00,16.0,33.9,2.0,0.3,88.0,2.0
1032.0,2014-05-04 04:00:00,13.0,32.3,2.0,0.2,89.9,2.0
1032.0,2014-05-04 05:00:00,18.0,30.6,2.0,0.3,88.6,2.0
1032.0,2014-05-04 06:00:00,25.0,29.0,2.0,0.3,86.5,2.0
1032.0,2014-05-04 07:00:00,24.0,27.3,2.0,0.2,85.1,2.0
1032.0,2014-05-04 08:00:00,25.0,29.0,2.0,0.3,85.9,2.0
1032.0,2014-05-04 09:00:00,27.0,30.8,2.0,0.3,85.0,2.0
1032.0,2014-05-04 10:00:00,29.0,115.7,2.0,0.3,92.0,2.0
1032.0,2014-05-04 11:00:00,22.0,200.7,2.0,0.3,98.9,2.0
1032.0,2014-05-04 12:00:00,10.0,81.5,2.0,0.3,98.4,2.0
1032.0,2014-05-04 13:00:00,25.0,64.5,2.0,0.3,99.2,2.0
1032.0,2014-05-04 14:00:00,17.0,72.3,2.0,0.3,102.9,2.0
1032.0,2014-05-04 15:00:00,22.0,87.5,2.0,0.2,99.9,2.0
1032.0,2014-05-04 16:00:00,12.0,83.3,2.0,0.2,96.8,2.0
1032.0,2014-05-04 17:00:00,19.0,89.8,2.0,0.2,94.2,2.0
1032.0,2014-05-04 18:00:00,19.0,64.4,2.0,0.2,90.9,2.0
1032.0,2014-05-04 19:00:00,16.0,43.0,2.0,0.2,90.0,2.0
1032.0,2014-05-04 20:00:00,7.0,53.1,2.0,0.2,88.1,2.0
1032.0,2014-05-04 21:00:00,14.0,54.4,2.0,0.2,86.9,2.0
1032.0,2014-05-04 22:00:00,12.0,76.3,2.0,0.2,82.8,2.0
1032.0,2014-05-04 23:00:00,19.0,38.3,2.0,0.2,78.6,2.0
1032.0,2014-05-05 00:00:00,19.0,54.6,2.4,0.2,67.7,2.0
1032.0,2014-05-05 01:00:00,10.0,39.8,4.8,0.2,62.2,2.0
1032.0,2014-05-05 02:00:00,15.0,40.7,6.2,0.2,58.4,2.0
1032.0,2014-05-05 03:00:00,15.0,25.5,7.2,0.2,52.6,2.0
1032.0,2014-05-05 04:00:00,6.0,23.4,14.5,0.2,41.2,2.3
1032.0,2014-05-05 05:00:00,15.0,39.8,13.5,0.2,43.6,2.0
1032.0,2014-05-05 06:00:00,13.0,15.7,8.2,0.2,50.6,2.0
1032.0,2014-05-05 07:00:00,12.0,21.2,7.6,0.2,53.5,2.0
1032.0,2014-05-05 08:00:00,14.0,16.6,6.0,0.2,61.5,2.0
1032.0,2014-05-05 09:00:00,7.0,11.5,2.7,0.2,79.6,2.0
1032.0,2014-05-05 10:00:00,4.0,6.4,2.0,0.2,84.2,2.0
1032.0,2014-05-05 11:00:00,10.0,12.0,2.6,0.2,86.2,2.0
1032.0,2014-05-05 12:00:00,8.0,9.5,2.0,0.2,92.4,2.0
1032.0,2014-05-05 13:00:00,6.0,7.0,2.0,0.2,97.6,2.0
1032.0,2014-05-05 14:00:00,11.0,8.4,2.0,0.2,98.3,2.0
1032.0,2014-05-05 15:00:00,8.0,9.7,2.0,0.2,99.2,2.0
1032.0,2014-05-05 16:00:00,13.0,13.7,2.0,0.2,101.2,2.0
1032.0,2014-05-05 17:00:00,7.0,21.9,2.2,0.2,107.0,2.0
1032.0,2014-05-05 18:00:00,9.0,16.3,3.0,0.2,107.0,2.0
1032.0,2014-05-05 19:00:00,16.0,32.6,5.1,0.2,105.6,2.2
1032.0,2014-05-05 20:00:00,24.0,48.8,10.5,0.3,111.7,4.0
1032.0,2014-05-05 21:00:00,20.0,50.5,12.4,0.3,111.9,4.2
1032.0,2014-05-05 22:00:00,26.0,48.2,14.3,0.3,106.6,4.1
1032.0,2014-05-05 23:00:00,29.0,50.0,14.6,0.3,101.7,4.7
1032.0,2014-05-06 00:00:00,26.0,88.3,12.5,0.3,97.2,4.0
1032.0,2014-05-06 01:00:00,23.0,64.3,10.9,0.3,74.1,2.0
1032.0,2014-05-06 02:00:00,25.0,27.6,12.3,0.3,66.2,2.0
1032.0,2014-05-06 03:00:00,21.0,36.0,10.5,0.2,65.6,2.0
1032.0,2014-05-06 04:00:00,21.0,27.0,9.7,0.3,66.0,2.0
1032.0,2014-05-06 05:00:00,27.0,28.0,8.7,0.3,68.0,2.0
1032.0,2014-05-06 06:00:00,28.0,29.1,9.8,0.3,63.4,2.0
1032.0,2014-05-06 07:00:00,29.0,39.2,11.0,0.4,63.4,2.0
1032.0,2014-05-06 08:00:00,20.0,32.5,10.2,0.4,62.4,2.0
1032.0,2014-05-06 09:00:00,35.0,53.1,10.7,0.5,67.5,3.5
1032.0,2014-05-06 10:00:00,39.0,48.8,12.3,0.5,74.6,5.8
1032.0,2014-05-06 11:00:00,34.0,44.4,13.2,0.4,92.5,11.3
1032.0,2014-05-06 12:00:00,34.4,44.7,13.0,0.4,93.8,11.3
1032.0,2014-05-06 13:00:00,34.8,45.0,12.9,0.4,95.1,11.3
1032.0,2014-05-06 14:00:00,35.1,45.2,12.7,0.4,96.4,11.3
1032.0,2014-05-06 15:00:00,35.5,45.5,12.5,0.4,97.6,11.3
1032.0,2014-05-06 17:00:00,35.9,45.8,12.4,0.4,98.9,11.3
1032.0,2014-05-06 18:00:00,36.2,46.1,12.2,0.4,100.2,11.3
1032.0,2014-05-06 19:00:00,36.6,46.3,12.1,0.4,101.5,11.3
1032.0,2014-05-06 20:00:00,37.0,46.6,11.9,0.4,102.8,11.3
1032.0,2014-05-06 21:00:00,37.4,46.9,11.7,0.5,104.1,11.3
1032.0,2014-05-06 22:00:00,37.8,47.2,11.6,0.5,105.4,11.3
1032.0,2014-05-06 23:00:00,38.1,47.4,11.4,0.5,106.7,11.3
1032.0,2014-05-07 00:00:00,38.5,47.7,11.2,0.5,108.0,11.4
1032.0,2014-05-07 01:00:00,38.9,48.0,11.1,0.5,109.2,11.4
1032.0,2014-05-07 02:00:00,39.2,48.3,10.9,0.5,110.5,11.4
1032.0,2014-05-07 03:00:00,39.6,48.6,10.8,0.5,111.8,11.4
1032.0,2014-05-07 04:00:00,40.0,48.8,10.6,0.5,113.1,11.4
1032.0,2014-05-07 05:00:00,40.4,49.1,10.4,0.5,114.4,11.4
1032.0,2014-05-07 06:00:00,40.8,49.4,10.3,0.5,115.7,11.4
1032.0,2014-05-07 07:00:00,41.1,49.7,10.1,0.5,117.0,11.4
1032.0,2014-05-07 08:00:00,41.5,49.9,10.0,0.5,118.2,11.4
1032.0,2014-05-07 09:00:00,41.9,50.2,9.8,0.5,119.5,11.4
1032.0,2014-05-07 10:00:00,42.2,50.5,9.6,0.5,120.8,11.4
1032.0,2014-05-07 11:00:00,42.6,50.8,9.5,0.5,122.1,11.4
1032.0,2014-05-07 13:00:00,43.0,51.0,9.3,0.6,123.4,11.4
1032.0,2014-05-07 14:00:00,43.4,51.3,9.1,0.6,124.7,11.4
1032.0,2014-05-07 15:00:00,43.8,51.6,9.0,0.6,126.0,11.4
1032.0,2014-05-07 16:00:00,44.1,51.9,8.8,0.6,127.3,11.4
1032.0,2014-05-07 17:00:00,44.5,52.2,8.6,0.6,128.6,11.4
1032.0,2014-05-07 18:00:00,44.9,52.4,8.5,0.6,129.8,11.4
1032.0,2014-05-07 19:00:00,45.2,52.7,8.3,0.6,131.1,11.4
1032.0,2014-05-07 20:00:00,45.6,53.0,8.2,0.6,132.4,11.4
1032.0,2014-05-07 21:00:00,46.0,53.3,8.0,0.6,133.7,11.4
1032.0,2014-05-07 22:00:00,46.4,53.5,7.8,0.6,135.0,11.4
1032.0,2014-05-07 23:00:00,46.8,53.8,7.7,0.6,136.3,11.4
1032.0,2014-05-08 00:00:00,47.1,54.1,7.5,0.6,137.6,11.4
1032.0,2014-05-08 01:00:00,47.5,54.4,7.4,0.6,138.9,11.4
1032.0,2014-05-08 02:00:00,47.9,54.7,7.2,0.6,140.1,11.5
1032.0,2014-05-08 03:00:00,48.2,54.9,7.0,0.6,141.4,11.5
1032.0,2014-05-08 04:00:00,48.6,55.2,6.9,0.6,142.7,11.5
1032.0,2014-05-08 05:00:00,49.0,55.5,6.7,0.6,144.0,11.5
1032.0,2014-05-08 06:00:00,49.4,55.8,6.5,0.7,145.3,11.5
1032.0,2014-05-08 07:00:00,49.8,56.0,6.4,0.7,146.6,11.5
1032.0,2014-05-08 08:00:00,50.1,56.3,6.2,0.7,147.9,11.5
1032.0,2014-05-08 09:00:00,50.5,56.6,6.1,0.7,149.2,11.5
1032.0,2014-05-08 10:00:00,50.9,56.9,5.9,0.7,150.4,11.5
1032.0,2014-05-08 11:00:00,51.2,57.1,5.7,0.7,151.7,11.5
1032.0,2014-05-08 12:00:00,51.6,57.4,5.6,0.7,153.0,11.5
1032.0,2014-05-08 13:00:00,52.0,57.7,5.4,0.7,154.3,11.5
1032.0,2014-05-08 14:00:00,52.0,57.7,5.4,0.7,154.3,11.5
1032.0,2014-05-08 15:00:00,53.0,96.7,5.3,0.6,156.8,9.4
1032.0,2014-05-08 16:00:00,69.0,135.7,12.2,0.9,178.6,12.0
1032.0,2014-05-08 17:00:00,85.0,95.8,13.9,1.1,195.3,14.4
1032.0,2014-05-08 18:00:00,69.0,71.6,9.3,0.9,196.6,11.5
1032.0,2014-05-08 19:00:00,60.0,65.4,9.2,0.8,188.7,11.7
1032.0,2014-05-08 20:00:00,70.0,78.6,13.0,0.9,183.2,12.3
1032.0,2014-05-08 21:00:00,64.0,75.9,19.0,0.8,167.8,13.4
1032.0,2014-05-08 22:00:00,64.0,94.0,16.2,0.7,144.5,11.3
1032.0,2014-05-08 23:00:00,62.0,112.1,13.6,0.8,131.3,8.8
1032.0,2014-05-09 00:00:00,64.0,95.1,13.5,0.8,115.9,7.9
1032.0,2014-05-09 01:00:00,56.0,61.3,14.2,0.8,105.4,13.3
1032.0,2014-05-09 02:00:00,60.0,76.3,13.7,0.8,119.8,17.4
1032.0,2014-05-09 03:00:00,56.0,91.3,11.6,0.6,120.9,14.3
1032.0,2014-05-09 04:00:00,65.0,84.6,13.6,0.7,85.6,8.7
1032.0,2014-05-09 05:00:00,53.0,56.9,11.8,0.7,90.4,10.2
1032.0,2014-05-09 06:00:00,52.0,52.6,11.6,0.7,95.5,12.0
1032.0,2014-05-09 07:00:00,61.0,89.2,11.4,0.7,84.9,9.5
1032.0,2014-05-09 08:00:00,59.0,78.1,11.7,0.7,70.5,6.5
1032.0,2014-05-09 09:00:00,56.0,73.0,11.2,0.7,91.0,12.3
1032.0,2014-05-09 10:00:00,56.0,67.9,12.6,0.8,113.4,19.9
1032.0,2014-05-09 11:00:00,52.0,62.8,11.8,0.9,116.3,19.9
1032.0,2014-05-09 12:00:00,40.0,57.6,11.9,0.9,121.6,20.6
1032.0,2014-05-09 13:00:00,36.0,52.5,17.5,1.1,124.7,24.4
1032.0,2014-05-09 14:00:00,38.0,47.4,19.4,1.2,119.6,25.9
1032.0,2014-05-09 15:00:00,35.0,42.3,19.6,1.1,123.3,25.6
1032.0,2014-05-09 16:00:00,45.0,66.2,18.4,1.0,128.6,25.5
1032.0,2014-05-09 17:00:00,48.0,58.9,17.4,1.0,128.3,24.3
1032.0,2014-05-09 18:00:00,45.5,61.2,17.1,1.0,131.0,24.5
1032.0,2014-05-09 19:00:00,43.0,63.6,16.8,1.0,133.8,24.6
1032.0,2014-05-09 20:00:00,35.0,36.0,14.0,0.9,142.7,20.1
1032.0,2014-05-09 21:00:00,32.0,60.2,12.0,0.7,144.9,14.1
1032.0,2014-05-09 22:00:00,33.0,72.4,10.6,0.6,143.8,13.3
1032.0,2014-05-09 23:00:00,33.0,57.3,9.5,0.6,138.1,11.5
1032.0,2014-05-10 00:00:00,33.0,43.0,8.8,0.6,134.5,11.2
1032.0,2014-05-10 01:00:00,36.0,50.2,9.8,0.6,132.4,12.9
1032.0,2014-05-10 02:00:00,42.0,55.9,10.2,0.6,123.3,11.8
1032.0,2014-05-10 03:00:00,42.0,50.5,10.4,0.7,119.3,12.0
1032.0,2014-05-10 04:00:00,38.0,69.9,9.7,0.7,111.5,11.3
1032.0,2014-05-10 05:00:00,33.0,62.1,8.4,0.7,85.6,5.2
1032.0,2014-05-10 06:00:00,36.0,54.6,7.2,0.7,97.6,7.5
1032.0,2014-05-10 07:00:00,39.0,47.0,8.2,0.7,98.5,9.0
1032.0,2014-05-10 08:00:00,42.0,90.4,6.3,0.7,81.3,4.7
1032.0,2014-05-10 09:00:00,34.0,90.4,7.1,0.8,78.0,6.6
1032.0,2014-05-10 10:00:00,39.0,90.4,9.1,0.8,86.6,12.2
1032.0,2014-05-10 11:00:00,36.0,90.4,10.4,0.9,99.0,15.7
1032.0,2014-05-10 12:00:00,40.0,90.4,10.8,0.9,110.8,18.7
1032.0,2014-05-10 13:00:00,38.0,90.4,8.9,0.8,125.4,19.7
1032.0,2014-05-10 14:00:00,48.0,90.4,11.0,0.8,123.3,22.8
1032.0,2014-05-10 15:00:00,46.0,90.5,10.9,0.9,128.5,25.6
1032.0,2014-05-10 16:00:00,44.0,90.5,12.4,0.9,131.0,25.4
1032.0,2014-05-10 17:00:00,49.0,90.5,12.2,0.9,134.8,24.4
1032.0,2014-05-10 18:00:00,38.0,90.5,11.7,1.0,136.5,23.3
1032.0,2014-05-10 19:00:00,46.0,90.5,13.9,1.0,133.1,21.3
1032.0,2014-05-10 20:00:00,43.0,90.5,17.4,1.0,110.6,15.0
1032.0,2014-05-10 21:00:00,49.0,90.5,11.4,1.0,132.9,20.6
1032.0,2014-05-10 22:00:00,47.0,90.5,10.7,1.0,118.5,15.9
1032.0,2014-05-10 23:00:00,39.0,90.5,9.2,1.0,105.3,11.3
1032.0,2014-05-11 00:00:00,42.0,90.5,19.0,1.1,82.7,12.9
1032.0,2014-05-11 01:00:00,53.0,90.5,35.4,1.5,61.7,28.4
1032.0,2014-05-11 02:00:00,41.0,90.5,18.3,1.5,93.5,18.0
1032.0,2014-05-11 03:00:00,46.0,90.5,14.5,1.5,78.3,5.5
1032.0,2014-05-11 04:00:00,52.0,90.6,11.8,1.4,75.8,3.9
1032.0,2014-05-11 05:00:00,45.0,90.6,7.3,1.2,85.3,2.7
1032.0,2014-05-11 06:00:00,41.0,90.6,6.6,1.2,78.1,2.0
1032.0,2014-05-11 07:00:00,39.0,90.6,4.3,1.0,78.3,2.0
1032.0,2014-05-11 08:00:00,30.0,90.6,2.5,0.9,88.0,2.0
1032.0,2014-05-11 09:00:00,30.0,90.6,2.5,0.9,79.9,2.0
1032.0,2014-05-11 10:00:00,22.0,90.6,2.0,0.8,88.4,2.0
1032.0,2014-05-11 11:00:00,11.0,90.6,2.0,0.6,118.6,2.0
1032.0,2014-05-11 12:00:00,11.0,90.6,2.0,0.5,120.8,2.0
1032.0,2014-05-11 13:00:00,12.0,90.6,2.0,0.5,120.6,2.0
1032.0,2014-05-11 14:00:00,10.0,90.6,2.0,0.5,118.6,2.0
1032.0,2014-05-11 15:00:00,8.0,90.6,2.0,0.5,120.1,2.0
1032.0,2014-05-11 16:00:00,13.0,90.6,2.0,0.5,121.8,2.0
1032.0,2014-05-11 17:00:00,5.0,90.6,2.0,0.5,122.6,2.0
1032.0,2014-05-11 18:00:00,6.0,90.7,2.0,0.5,120.6,2.0
1032.0,2014-05-11 19:00:00,8.0,90.7,2.0,0.5,105.0,2.0
1032.0,2014-05-11 20:00:00,3.0,90.7,2.0,0.5,95.3,2.0
1032.0,2014-05-11 21:00:00,7.0,90.7,2.0,0.5,83.8,2.0
1032.0,2014-05-11 22:00:00,14.0,90.7,2.1,0.5,74.8,2.0
1032.0,2014-05-11 23:00:00,18.0,90.7,4.0,0.6,65.9,2.0
1032.0,2014-05-12 00:00:00,24.0,90.7,5.2,0.6,51.0,2.0
1032.0,2014-05-12 01:00:00,31.0,90.7,12.3,0.6,39.2,2.0
1032.0,2014-05-12 02:00:00,30.0,90.7,15.0,0.7,36.0,2.0
1032.0,2014-05-12 03:00:00,35.0,90.7,12.0,0.6,50.2,2.0
1032.0,2014-05-12 04:00:00,20.0,90.7,3.7,0.5,65.8,2.0
1032.0,2014-05-12 05:00:00,20.0,90.7,3.4,0.5,56.6,2.0
1032.0,2014-05-12 06:00:00,26.0,90.7,3.0,0.5,54.5,2.0
1032.0,2014-05-12 07:00:00,21.0,90.8,2.6,0.5,53.2,2.0
1032.0,2014-05-12 08:00:00,18.0,90.8,2.5,0.5,46.4,2.0
1032.0,2014-05-12 09:00:00,16.0,90.8,2.0,0.5,60.6,2.0
1032.0,2014-05-12 10:00:00,10.0,90.8,2.0,0.5,76.8,2.0
1032.0,2014-05-12 11:00:00,10.0,90.8,2.2,0.5,82.5,2.0
1032.0,2014-05-12 12:00:00,27.0,90.8,2.4,0.5,88.2,2.0
1032.0,2014-05-12 13:00:00,17.0,90.8,3.9,0.5,105.7,2.6
1032.0,2014-05-12 14:00:00,28.0,90.8,8.3,0.5,138.5,5.2
1032.0,2014-05-12 15:00:00,30.0,90.8,5.9,0.4,154.3,3.6
1032.0,2014-05-12 16:00:00,25.0,90.8,4.8,0.4,147.9,3.7
1032.0,2014-05-12 17:00:00,23.0,90.8,6.7,0.4,152.7,4.8
1032.0,2014-05-12 18:00:00,25.0,90.8,10.2,0.3,160.3,3.7
1032.0,2014-05-12 19:00:00,27.0,90.8,11.1,0.3,159.5,3.1
1032.0,2014-05-12 20:00:00,34.0,90.8,17.2,0.4,165.1,5.1
1032.0,2014-05-12 21:00:00,37.0,90.9,15.3,0.4,154.3,4.9
1032.0,2014-05-12 22:00:00,42.0,90.9,16.3,0.4,139.1,6.9
1032.0,2014-05-12 23:00:00,49.0,90.9,17.4,0.5,127.0,9.2
1032.0,2014-05-13 00:00:00,51.0,90.9,15.8,0.5,106.8,5.9
1032.0,2014-05-13 01:00:00,42.0,90.9,15.6,0.4,89.9,2.4
1032.0,2014-05-13 02:00:00,40.0,90.9,14.0,0.4,78.1,2.0
1032.0,2014-05-13 03:00:00,40.0,90.9,13.6,0.4,69.7,2.0
1032.0,2014-05-13 04:00:00,48.0,90.9,13.5,0.5,61.8,2.0
1032.0,2014-05-13 05:00:00,51.0,90.9,13.4,0.5,56.6,2.0
1032.0,2014-05-13 06:00:00,54.0,90.9,12.8,0.5,47.8,2.0
1032.0,2014-05-13 07:00:00,52.0,90.9,13.3,0.5,49.5,2.0
1032.0,2014-05-13 08:00:00,53.0,90.9,9.7,0.5,43.7,2.0
1032.0,2014-05-13 09:00:00,60.0,90.9,9.8,0.5,42.8,2.0
1032.0,2014-05-13 10:00:00,60.0,91.0,9.4,0.6,58.5,4.9
1032.0,2014-05-13 11:00:00,65.0,91.0,11.3,0.6,61.8,4.7
1032.0,2014-05-13 12:00:00,58.0,91.0,10.8,0.5,73.3,5.1
1032.0,2014-05-13 13:00:00,57.0,91.0,10.4,0.5,82.7,6.4
1032.0,2014-05-13 14:00:00,50.0,91.0,9.2,0.5,92.1,6.3
1032.0,2014-05-13 15:00:00,51.0,91.0,7.6,0.4,100.1,5.7
1032.0,2014-05-13 16:00:00,44.0,91.0,6.6,0.4,114.5,5.5
1032.0,2014-05-13 17:00:00,41.0,91.5,4.6,0.3,133.3,4.9
1032.0,2014-05-13 18:00:00,43.0,91.9,9.7,0.3,155.3,7.3
1032.0,2014-05-13 19:00:00,48.0,92.4,8.4,0.3,157.2,5.5
1032.0,2014-05-13 20:00:00,32.0,92.8,4.2,0.2,136.0,2.0
1032.0,2014-05-13 21:00:00,48.0,93.3,4.0,0.1,125.2,2.0
1032.0,2014-05-13 22:00:00,35.0,93.7,3.7,0.2,117.1,2.0
1032.0,2014-05-13 23:00:00,19.0,94.2,3.2,0.1,112.2,2.0
1032.0,2014-05-14 00:00:00,19.0,94.7,3.9,0.1,104.0,2.0
1032.0,2014-05-14 01:00:00,23.0,95.1,4.0,0.1,93.9,2.0
1032.0,2014-05-14 02:00:00,38.0,95.6,4.0,0.2,86.1,2.0
1032.0,2014-05-14 03:00:00,38.0,96.0,3.2,0.1,92.3,2.0
1032.0,2014-05-14 04:00:00,21.0,96.5,3.2,0.1,86.9,2.0
1032.0,2014-05-14 05:00:00,58.0,96.9,2.6,0.2,84.3,2.0
1032.0,2014-05-14 06:00:00,18.0,97.4,2.5,0.2,79.7,2.0
1032.0,2014-05-14 07:00:00,16.0,97.8,2.7,0.2,77.3,2.0
1032.0,2014-05-14 08:00:00,14.0,98.3,2.4,0.2,77.0,2.0
1032.0,2014-05-14 09:00:00,8.0,98.8,2.9,0.2,75.3,2.0
1032.0,2014-05-14 10:00:00,17.0,99.2,2.9,0.2,81.1,2.0
1032.0,2014-05-14 11:00:00,12.0,99.7,2.6,0.2,83.6,2.0
1032.0,2014-05-14 12:00:00,10.0,100.1,2.5,0.2,81.5,2.0
1032.0,2014-05-14 13:00:00,5.0,100.6,2.6,0.2,82.6,2.0
1032.0,2014-05-14 14:00:00,13.0,101.0,2.5,0.2,85.4,2.0
1032.0,2014-05-14 15:00:00,10.0,101.5,2.2,0.2,88.7,2.0
1032.0,2014-05-14 16:00:00,10.0,102.0,2.3,0.2,92.9,2.0
1032.0,2014-05-14 17:00:00,10.0,102.4,2.4,0.2,97.6,2.0
1032.0,2014-05-14 18:00:00,9.0,102.9,3.0,0.2,102.0,2.0
